"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
"83",42,2655.5589750077,2670.96580475967,2709.80029028894,2719.94518978265,2735.53535886531,2749.2219339452
"84",42,2655.5589750077,2670.96580475967,2709.80029028894,2719.94518978265,2735.53535886531,2749.2219339452
"85",43,2655.55894376399,2670.95459261776,2709.78902214643,2719.93431494335,2735.51308993372,2749.20153950648
"86",43,2655.55894376399,2670.95459261776,2709.78902214643,2719.93431494335,2735.51308993372,2749.20153950648
"87",44,2655.55891126061,2670.95679467832,2709.79205629364,2719.93854380106,2735.51463685706,2749.19999211599
"88",44,2655.55891126061,2670.95679467832,2709.79205629364,2719.93854380106,2735.51463685706,2749.19999211599
"89",45,2655.55888091576,2670.94979132614,2709.794502058,2719.94333686615,2735.51429389756,2749.20477403655
"90",45,2655.55888091576,2670.94979132614,2709.794502058,2719.94333686615,2735.51429389756,2749.20477403655
"91",46,2655.55884987429,2670.95213263345,2709.79584370868,2719.94624774608,2735.51160106124,2749.19592603145
"92",46,2655.55884987429,2670.95213263345,2709.79584370868,2719.94624774608,2735.51160106124,2749.19592603145
"93",47,2655.55881481507,2670.95078647157,2709.79088869284,2719.94827366688,2735.52632102455,2749.2164080259
"94",47,2655.55881481507,2670.95078647157,2709.79088869284,2719.94827366688,2735.52632102455,2749.2164080259
"95",48,2655.55878394868,2670.94209566538,2709.78099000257,2719.94250329944,2735.51164341476,2749.19646982508
"96",48,2655.55878394868,2670.94209566538,2709.78099000257,2719.94250329944,2735.51164341476,2749.19646982508
"97",49,2655.55874157775,2670.95325285939,2709.85068113975,2720.00978410194,2735.58062999762,2749.27356130295
"98",49,2655.55874157775,2670.95325285939,2709.85068113975,2720.00978410194,2735.58062999762,2749.27356130295
"99",50,2655.55870998474,2670.94535194561,2709.84782729368,2720.00908027124,2735.57403785163,2749.26092603415
"100",50,2655.55870998474,2670.94535194561,2709.84782729368,2720.00908027124,2735.57403785163,2749.26092603415
"101",51,2655.55867481095,2670.9365894798,2709.83874156061,2720.00201091583,2735.56246874845,2749.25515510755
"102",51,2655.55867481095,2670.9365894798,2709.83874156061,2720.00201091583,2735.56246874845,2749.25515510755
"103",52,2655.55863277918,2670.94032895238,2709.81812659278,2719.98454416208,2735.54067932247,2749.22507040545
"104",52,2655.55863277918,2670.94032895238,2709.81812659278,2719.98454416208,2735.54067932247,2749.22507040545
"105",53,2655.5585222584,2670.9471336515,2709.82101457557,2719.99281168164,2735.53824075829,2749.21474787555
"106",53,2655.5585222584,2670.9471336515,2709.82101457557,2719.99281168164,2735.53824075829,2749.21474787555
"107",54,2655.55826578385,2670.99463992914,2709.869883716,2720.03666085347,2735.57914297851,2749.28271076576
"108",54,2655.55826578385,2670.99463992914,2709.869883716,2720.03666085347,2735.57914297851,2749.28271076576
"109",55,2655.55802979908,2671.02272828137,2709.79660765717,2719.96546998053,2735.49803491084,2749.21253373815
"110",55,2655.55802979908,2671.02272828137,2709.79660765717,2719.96546998053,2735.49803491084,2749.21253373815
"111",56,2655.55777987942,2671.05231444242,2709.79567687782,2719.96468607582,2735.49092267234,2749.22405042222
"112",56,2655.55777987942,2671.05231444242,2709.79567687782,2719.96468607582,2735.49092267234,2749.22405042222
"113",57,2655.55753174866,2671.07577556235,2709.77086583465,2719.94087809286,2735.46444196528,2749.20556076521
"114",57,2655.55753174866,2671.07577556235,2709.77086583465,2719.94087809286,2735.46444196528,2749.20556076521
"115",58,2655.55728626569,2671.09739826432,2709.77245752994,2719.94190849794,2735.46170977448,2749.19667482304
"116",58,2655.55728626569,2671.09739826432,2709.77245752994,2719.94190849794,2735.46170977448,2749.19667482304
"117",59,2655.55704304212,2671.11979888708,2709.77319147581,2719.94176874375,2735.45930440081,2749.21983026231
"118",59,2655.55704304212,2671.11979888708,2709.77319147581,2719.94176874375,2735.45930440081,2749.21983026231
"119",60,2655.55680937747,2671.13100143129,2709.7386903265,2719.91267795063,2735.42591123979,2749.17956680252
"120",60,2655.55680937747,2671.13100143129,2709.7386903265,2719.91267795063,2735.42591123979,2749.17956680252
"121",61,2655.55656905584,2671.13729880659,2709.67205238535,2719.84989502439,2735.36157228443,2749.1201887432
"122",61,2655.55656905584,2671.13729880659,2709.67205238535,2719.84989502439,2735.36157228443,2749.1201887432
"123",62,2655.55632583026,2671.14653837716,2709.64382924004,2719.82656054793,2735.33372572658,2749.10035672874
"124",62,2655.55632583026,2671.14653837716,2709.64382924004,2719.82656054793,2735.33372572658,2749.10035672874
"125",63,2655.55609829708,2671.14923362719,2709.5507628168,2719.74214865215,2735.24525368708,2749.01538456873
"126",63,2655.55609829708,2671.14923362719,2709.5507628168,2719.74214865215,2735.24525368708,2749.01538456873
"127",64,2655.55586927851,2671.15977408559,2709.54978490301,2719.74476854105,2735.24341653473,2749.00293707699
"128",64,2655.55586927851,2671.15977408559,2709.54978490301,2719.74476854105,2735.24341653473,2749.00293707699
"129",65,2655.55564114632,2671.16676267802,2709.49516782129,2719.69742346485,2735.18989319634,2748.92801423043
"130",65,2655.55564114632,2671.16676267802,2709.49516782129,2719.69742346485,2735.18989319634,2748.92801423043
"131",66,2655.5554171194,2671.1709033987,2709.45657076841,2719.66662178863,2735.15203747357,2748.8825436499
"132",66,2655.5554171194,2671.1709033987,2709.45657076841,2719.66662178863,2735.15203747357,2748.8825436499
"133",67,2655.55521089157,2671.17850899589,2709.42499575587,2719.64256482007,2735.1191329344,2748.83958404325
"134",67,2655.55521089157,2671.17850899589,2709.42499575587,2719.64256482007,2735.1191329344,2748.83958404325
"135",68,2655.5549311664,2671.18673126366,2709.41567338485,2719.63521822364,2735.10091574024,2748.76216743031
"136",68,2655.5549311664,2671.18673126366,2709.41567338485,2719.63521822364,2735.10091574024,2748.76216743031
"137",69,2655.55431711073,2671.1808160533,2709.32712898284,2719.55059737557,2734.99495018807,2748.48744605387
"138",69,2655.55431711073,2671.1808160533,2709.32712898284,2719.55059737557,2734.99495018807,2748.48744605387
"139",70,2655.55382169077,2671.18033575249,2709.28955747646,2719.50172647653,2734.9323825244,2748.21766816853
"140",70,2655.55382169077,2671.18033575249,2709.28955747646,2719.50172647653,2734.9323825244,2748.21766816853
"141",71,2655.55362417594,2671.19311808767,2709.30523873205,2719.48118933385,2734.89486940942,2747.97959696584
"142",71,2655.55362417594,2671.19311808767,2709.30523873205,2719.48118933385,2734.89486940942,2747.97959696584
"143",72,2655.55455180726,2671.22005623447,2709.21678539076,2719.27858728545,2734.68219088385,2747.58745459631
"144",72,2655.55455180726,2671.22005623447,2709.21678539076,2719.27858728545,2734.68219088385,2747.58745459631
"145",73,2655.56733179095,2671.41324700858,2708.70646896805,2718.23305659283,2733.73696096246,2746.60206693743
"146",73,2655.56733179095,2671.41324700858,2708.70646896805,2718.23305659283,2733.73696096246,2746.60206693743
"147",74,2655.90939256017,2672.95195416641,2695.81013073232,2703.31488309983,2721.40352017165,2735.47030824844
"148",74,2655.90939256017,2672.95195416641,2695.81013073232,2703.31488309983,2721.40352017165,2735.47030824844
"149",75,2655.89782361185,2672.93426344498,2695.80083833001,2703.30576198799,2721.41287440839,2735.473252269
"150",75,2655.89782361185,2672.93426344498,2695.80083833001,2703.30576198799,2721.41287440839,2735.473252269
"151",76,2655.88605132192,2672.9126040387,2695.80016568672,2703.30474820413,2721.44038972901,2735.5084693331
"152",76,2655.88605132192,2672.9126040387,2695.80016568672,2703.30474820413,2721.44038972901,2735.5084693331
"153",77,2655.87404375916,2672.89567090554,2695.84400568763,2703.34604600096,2721.48068282234,2735.53711894317
"154",77,2655.87404375916,2672.89567090554,2695.84400568763,2703.34604600096,2721.48068282234,2735.53711894317
"155",78,2655.86183923682,2672.87317757181,2695.83908678022,2703.34227603945,2721.50326420419,2735.57221140717
"156",78,2655.86183923682,2672.87317757181,2695.83908678022,2703.34227603945,2721.50326420419,2735.57221140717
"157",79,2655.84748124881,2672.8566657694,2695.8303462789,2703.33027703166,2721.50920282072,2735.59086081866
"158",79,2655.84748124881,2672.8566657694,2695.8303462789,2703.33027703166,2721.50920282072,2735.59086081866
"159",80,2655.83081871419,2672.83572118928,2695.84395614014,2703.34598258355,2721.54320161137,2735.64894440391
"160",80,2655.83081871419,2672.83572118928,2695.84395614014,2703.34598258355,2721.54320161137,2735.64894440391
"161",81,2655.81391576164,2672.81954093219,2695.89727983303,2703.39776153858,2721.60812664726,2735.72094853791
"162",81,2655.81391576164,2672.81954093219,2695.89727983303,2703.39776153858,2721.60812664726,2735.72094853791
"163",82,2655.79677830745,2672.79884545065,2695.87401109457,2703.3723590479,2721.58398025365,2735.7207606785
"164",82,2655.79677830745,2672.79884545065,2695.87401109457,2703.3723590479,2721.58398025365,2735.7207606785
"165",83,2655.77943375456,2672.78001539327,2695.87900569729,2703.37834436921,2721.59158570817,2735.74717133654
"166",83,2655.77943375456,2672.78001539327,2695.87900569729,2703.37834436921,2721.59158570817,2735.74717133654
"167",84,2655.76194250972,2672.76086978271,2695.83905839726,2703.34022249122,2721.55124966026,2735.73158402429
"168",84,2655.76194250972,2672.76086978271,2695.83905839726,2703.34022249122,2721.55124966026,2735.73158402429
"169",85,2655.74434176467,2672.74643668533,2695.861839243,2703.36257998351,2721.56448444303,2735.75695489452
"170",85,2655.74434176467,2672.74643668533,2695.861839243,2703.36257998351,2721.56448444303,2735.75695489452
"171",86,2655.72668401275,2672.72703900707,2695.06473873948,2702.61930643158,2720.73157978638,2734.9908784213
"172",86,2655.72668401275,2672.72703900707,2695.06473873948,2702.61930643158,2720.73157978638,2734.9908784213
"173",87,2655.70904737182,2672.70864870476,2695.32839733127,2702.87088878246,2720.987216365,2735.20405564633
"174",87,2655.70904737182,2672.70864870476,2695.32839733127,2702.87088878246,2720.987216365,2735.20405564633
"175",88,2655.69152102882,2672.69415780067,2695.53104507412,2703.06101882185,2721.18323144225,2735.39206280962
"176",88,2655.69152102882,2672.69415780067,2695.53104507412,2703.06101882185,2721.18323144225,2735.39206280962
"177",89,2655.67420272572,2672.68170070119,2695.6335349769,2703.15960503451,2721.28058536269,2735.50548772513
"178",89,2655.67420272572,2672.68170070119,2695.6335349769,2703.15960503451,2721.28058536269,2735.50548772513
"179",90,2655.65722414609,2672.66323405487,2695.53900957356,2703.05582991324,2721.17826438047,2735.41271162119
"180",90,2655.65722414609,2672.66323405487,2695.53900957356,2703.05582991324,2721.17826438047,2735.41271162119
"181",91,2655.64072813972,2672.64926078106,2691.19236728234,2698.69092589533,2716.75532858411,2732.5349534861
"182",91,2655.64072813972,2672.64926078106,2691.19236728234,2698.69092589533,2716.75532858411,2732.5349534861
"183",92,2655.62491414768,2672.63904052765,2691.16541346873,2698.67102815828,2716.70818399224,2732.48757580708
"184",92,2655.62491414768,2672.63904052765,2691.16541346873,2698.67102815828,2716.70818399224,2732.48757580708
"185",93,2655.60996263294,2672.62737805252,2691.19312645028,2698.70386267238,2716.70629219633,2732.3803820835
"186",93,2655.60996263294,2672.62737805252,2691.19312645028,2698.70386267238,2716.70629219633,2732.3803820835
"187",94,2655.59612247881,2672.61702076376,2691.22622352664,2698.74304090353,2716.71606849334,2732.24840580634
"188",94,2655.59612247881,2672.61702076376,2691.22622352664,2698.74304090353,2716.71606849334,2732.24840580634
"189",95,2655.58369122434,2672.61219847798,2691.24864790158,2698.77064093699,2716.70305488248,2732.11197116523
"190",95,2655.58369122434,2672.61219847798,2691.24864790158,2698.77064093699,2716.70305488248,2732.11197116523
"191",96,2655.5729953815,2672.60524438003,2691.28995615373,2698.81732453864,2716.72145469971,2731.92410179834
"192",96,2655.5729953815,2672.60524438003,2691.28995615373,2698.81732453864,2716.72145469971,2731.92410179834
"193",97,2655.56441603662,2672.60563633495,2691.3624331859,2698.89366345056,2716.7600705883,2731.65819691494
"194",97,2655.56441603662,2672.60563633495,2691.3624331859,2698.89366345056,2716.7600705883,2731.65819691494
"195",98,2655.55840791189,2672.60870089532,2691.40922256109,2698.94681394721,2716.78200850054,2731.2630132878
"196",98,2655.55840791189,2672.60870089532,2691.40922256109,2698.94681394721,2716.78200850054,2731.2630132878
"197",99,2655.55546863657,2672.61553058499,2691.45914073072,2699.00357227776,2716.80832760979,2730.9161599203
"198",99,2655.55546863657,2672.61553058499,2691.45914073072,2699.00357227776,2716.80832760979,2730.9161599203
"199",100,2655.55615619878,2672.62210272868,2691.47558640254,2699.02653323014,2716.80213449305,2730.60930630529
"200",100,2655.55615619878,2672.62210272868,2691.47558640254,2699.02653323014,2716.80213449305,2730.60930630529
"201",101,2655.56110391115,2672.63206427892,2691.52432412793,2699.08190828991,2716.83165912383,2730.33046310778
"202",101,2655.56110391115,2672.63206427892,2691.52432412793,2699.08190828991,2716.83165912383,2730.33046310778
"203",102,2655.57099241704,2672.65676356295,2691.54158287007,2699.12430419889,2716.80632079457,2730.11596916729
"204",102,2655.57099241704,2672.65676356295,2691.54158287007,2699.12430419889,2716.80632079457,2730.11596916729
"205",103,2655.58969545892,2672.62995497882,2691.21346672724,2698.8922728059,2716.47019577268,2728.89066875401
"206",103,2655.58969545892,2672.62995497882,2691.21346672724,2698.8922728059,2716.47019577268,2728.89066875401
"207",104,2655.62392656548,2672.53824417154,2693.19011459776,2700.84716017621,2718.46765459592,2730.11830543146
"208",104,2655.62392656548,2672.53824417154,2693.19011459776,2700.84716017621,2718.46765459592,2730.11830543146
"209",105,2655.67288252965,2672.46315521328,2693.04889510304,2700.71524974651,2718.32709836882,2730.03549416315
"210",105,2655.67288252965,2672.46315521328,2693.04889510304,2700.71524974651,2718.32709836882,2730.03549416315
"211",106,2655.73825008531,2672.40931301502,2692.93415525545,2700.61183364737,2718.23488368623,2729.99600372994
"212",106,2655.73825008531,2672.40931301502,2692.93415525545,2700.61183364737,2718.23488368623,2729.99600372994
"213",107,2655.82102576892,2672.37918871283,2692.804433833,2700.49091928437,2718.15622139781,2729.89255623414
"214",107,2655.82102576892,2672.37918871283,2692.804433833,2700.49091928437,2718.15622139781,2729.89255623414
"215",108,2655.92118060774,2672.38640916978,2692.73705187674,2700.43350658964,2718.16829708359,2729.8755378402
"216",108,2655.92118060774,2672.38640916978,2692.73705187674,2700.43350658964,2718.16829708359,2729.8755378402
"217",109,2656.03744096973,2672.43291821812,2692.69323320901,2700.39892917345,2718.22091296148,2729.84663656533
"218",109,2656.03744096973,2672.43291821812,2692.69323320901,2700.39892917345,2718.22091296148,2729.84663656533
"219",110,2656.16686723231,2672.51362994692,2692.70861080937,2700.42448456098,2718.37187775019,2729.92069236622
"220",110,2656.16686723231,2672.51362994692,2692.70861080937,2700.42448456098,2718.37187775019,2729.92069236622
"221",111,2656.30542414279,2672.61586123468,2692.74432598815,2700.47183675741,2718.57580157542,2730.01408282538
"222",111,2656.30542414279,2672.61586123468,2692.74432598815,2700.47183675741,2718.57580157542,2730.01408282538
"223",112,2656.4478722629,2672.73343770809,2692.78887963942,2700.53181650194,2718.83308611883,2730.15069861343
"224",112,2656.4478722629,2672.73343770809,2692.78887963942,2700.53181650194,2718.83308611883,2730.15069861343
"225",113,2656.58860999667,2672.8703836753,2693.263895666,2700.95999513572,2719.67544444173,2730.71033053041
"226",113,2656.58860999667,2672.8703836753,2693.263895666,2700.95999513572,2719.67544444173,2730.71033053041
"227",114,2656.72241566132,2672.98855257461,2693.39992412674,2701.10363133593,2720.16865919643,2730.82350040799
"228",114,2656.72241566132,2672.98855257461,2693.39992412674,2701.10363133593,2720.16865919643,2730.82350040799
"229",115,2656.8449590209,2673.06648927205,2691.30316616872,2699.05882267793,2717.42519110731,2726.66560713532
"230",115,2656.8449590209,2673.06648927205,2691.30316616872,2699.05882267793,2717.42519110731,2726.66560713532
"231",116,2656.90741929226,2672.4569039414,2690.40328100692,2698.15328584443,2716.56764231568,2725.2601367443
"232",116,2656.90741929226,2672.4569039414,2690.40328100692,2698.15328584443,2716.56764231568,2725.2601367443
"233",117,2656.7979541205,2671.76187604834,2689.84148151923,2697.54138666647,2715.77384335757,2724.52162937683
"234",117,2656.7979541205,2671.76187604834,2689.84148151923,2697.54138666647,2715.77384335757,2724.52162937683
"235",118,2656.68644860477,2671.36286780558,2689.12346546635,2696.79140491911,2714.74760944657,2723.30536507577
"236",118,2656.68644860477,2671.36286780558,2689.12346546635,2696.79140491911,2714.74760944657,2723.30536507577
"237",119,2656.66380000939,2671.31053291852,2689.05825339846,2696.72685592897,2714.59205919576,2723.09409898133
"238",119,2656.66380000939,2671.31053291852,2689.05825339846,2696.72685592897,2714.59205919576,2723.09409898133
"239",120,2656.64177139069,2671.30453267239,2689.0654667287,2696.73282037083,2714.39952666134,2722.70187991186
"240",120,2656.64177139069,2671.30453267239,2689.0654667287,2696.73282037083,2714.39952666134,2722.70187991186
"241",121,2656.61693235204,2671.27688085425,2689.05054503946,2696.71800981033,2714.21740842918,2722.43052711549
"242",121,2656.61693235204,2671.27688085425,2689.05054503946,2696.71800981033,2714.21740842918,2722.43052711549
"243",122,2656.58894041478,2671.25601446661,2689.03980067661,2696.70483437332,2714.05589901712,2722.06806668615
"244",122,2656.58894041478,2671.25601446661,2689.03980067661,2696.70483437332,2714.05589901712,2722.06806668615
"245",123,2656.55740165497,2671.24229287545,2689.05369546872,2696.71726822071,2713.87842888768,2721.74265093988
"246",123,2656.55740165497,2671.24229287545,2689.05369546872,2696.71726822071,2713.87842888768,2721.74265093988
"247",124,2656.52189159848,2671.20665913046,2689.05528850724,2696.71596715382,2713.70646485054,2721.51981297049
"248",124,2656.52189159848,2671.20665913046,2689.05528850724,2696.71596715382,2713.70646485054,2721.51981297049
"249",125,2656.48079974827,2671.17408826659,2689.04438324927,2696.70096142033,2713.54220518174,2721.13390787258
"250",125,2656.48079974827,2671.17408826659,2689.04438324927,2696.70096142033,2713.54220518174,2721.13390787258
"251",126,2656.43134291546,2671.11973976549,2689.02524601568,2696.67588521793,2713.36734043417,2720.90339596414
"252",126,2656.43134291546,2671.11973976549,2689.02524601568,2696.67588521793,2713.36734043417,2720.90339596414
"253",127,2656.37538862204,2671.06232010773,2688.99933694945,2696.64248107725,2713.18244785272,2720.550936651
"254",127,2656.37538862204,2671.06232010773,2688.99933694945,2696.64248107725,2713.18244785272,2720.550936651
"255",128,2656.31257343711,2671.04127216288,2689.03289425246,2696.66955568221,2713.06625200508,2720.4120774881
"256",128,2656.31257343711,2671.04127216288,2689.03289425246,2696.66955568221,2713.06625200508,2720.4120774881
"257",129,2656.24276433041,2670.9827025971,2689.00828748044,2696.63514983109,2712.88205956007,2720.29657322636
"258",129,2656.24276433041,2670.9827025971,2689.00828748044,2696.63514983109,2712.88205956007,2720.29657322636
"259",130,2656.16623799498,2670.92394877046,2688.98542176528,2696.60253367815,2712.74603263483,2720.14919511123
