"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,8623.08903155443,8635.2316337611,8646.36983035312,8652.20855861036,8660.92674116298,8667.82083704622
2,8623.08903489398,8635.23188686412,8646.37083595757,8652.20968591184,8660.92786132416,8667.82193888877
3,8623.08904138863,8635.23199087157,8646.37121923582,8652.21010838023,8660.92824251157,8667.82232136277
4,8623.08904860933,8635.23226005722,8646.37286595344,8652.21183463894,8660.9297817975,8667.82376397735
5,8623.08905514151,8635.23235881362,8646.37357657653,8652.21263673135,8660.93060383551,8667.82458244001
6,8623.08905639859,8635.23260205705,8646.37508957284,8652.21427536285,8660.93213938846,8667.8260514885
7,8623.08906389072,8635.23281277937,8646.37611145425,8652.21546657392,8660.93335062919,8667.82724785315
8,8623.08907333871,8635.23301396614,8646.37734796633,8652.21676201192,8660.93458311034,8667.82840154935
9,8623.0890807153,8635.23326213768,8646.37860208596,8652.2181112907,8660.9359403834,8667.82970049113
10,8623.08908798187,8635.23348546851,8646.37988325228,8652.21949401708,8660.93725970465,8667.83097407919
11,8623.08908592278,8635.23361178468,8646.38113366259,8652.22090925562,8660.93855521816,8667.83221878228
12,8623.08909069329,8635.23388485084,8646.38279604619,8652.22274221111,8660.94037720598,8667.83397981339
13,8623.0891009553,8635.23408515823,8646.38344038778,8652.22345703472,8660.94105241215,8667.83466648027
14,8623.08910721075,8635.2343141026,8646.38503410495,8652.22515345995,8660.9427160158,8667.83621759801
15,8623.08912275913,8635.23463321135,8646.38687333438,8652.22712088593,8660.94455955293,8667.83799705247
16,8623.08912930282,8635.23484046854,8646.38776807217,8652.22810479626,8660.94551389687,8667.83893235816
17,8623.08914712812,8635.23512143209,8646.38959303644,8652.23003183271,8660.94731706222,8667.84060785169
18,8623.0891542901,8635.23540357259,8646.39151844723,8652.23212542397,8660.94920187826,8667.84238652738
19,8623.08915746231,8635.23554882205,8646.3936491638,8652.23442622025,8660.95121979063,8667.84424814222
20,8623.08917271931,8635.23579104775,8646.39585909194,8652.23680480923,8660.95334401535,8667.84623463865
21,8623.08919177316,8635.23598744546,8646.39722182254,8652.23829261761,8660.95466639755,8667.84747407341
22,8623.08919942584,8635.23630721366,8646.39945302453,8652.24057229464,8660.95666414534,8667.84930403221
23,8623.08921166857,8635.23651477131,8646.40137711714,8652.24264443815,8660.95848544033,8667.85100700371
24,8623.08921831653,8635.23668421924,8646.40332387001,8652.24474596849,8660.96034078412,8667.85271397396
25,8623.08922877343,8635.23689264262,8646.40529160742,8652.24687665292,8660.96226923793,8667.85453837337
26,8623.08924825661,8635.23718550293,8646.40750333474,8652.24926027077,8660.96441456667,8667.85657446609
27,8623.08925736363,8635.23746180592,8646.40932943786,8652.25116319852,8660.96613104097,8667.85817855214
28,8623.0892662077,8635.23760163429,8646.4112100956,8652.2531582326,8660.96787601355,8667.85981219444
29,8623.08928060283,8635.23784049578,8646.41310681786,8652.25516564858,8660.96964134726,8667.86146011316
30,8623.08929256535,8635.23809962826,8646.41490284607,8652.25709764982,8660.97134401663,8667.863089115
31,8623.08930811526,8635.23840769172,8646.41719566705,8652.25953930037,8660.97360754923,8667.86524932346
32,8623.08933508239,8635.23883614842,8646.41899603428,8652.2614107345,8660.97535074873,8667.86698178329
33,8623.08936462222,8635.23934059246,8646.42112253994,8652.26364110543,8660.97752699888,8667.86913231735
34,8623.08939308739,8635.23988776053,8646.42411120972,8652.26675035812,8660.98049413423,8667.87198276228
35,8623.08942187747,8635.24041496394,8646.42631712136,8652.26903960899,8660.98266141173,8667.87416415039
36,8623.08945258045,8635.24099911258,8646.42873466907,8652.27154764595,8660.98507609806,8667.87654165633
37,8623.08948360694,8635.24148238478,8646.43081718419,8652.27374996902,8660.98723243856,8667.87871203541
38,8623.08950982053,8635.24200537319,8646.4336488245,8652.27669733334,8660.98999265481,8667.88143447774
39,8623.0895423354,8635.24252709061,8646.43570003793,8652.27882466207,8660.99202974822,8667.88346965775
40,8623.08957364168,8635.24315096146,8646.43843240801,8652.28167595378,8660.99481222533,8667.88620476832
41,8623.08960446671,8635.24359581912,8646.44066678082,8652.28400925806,8660.99701109201,8667.8884066513
42,8623.08963506651,8635.24418518925,8646.44309657746,8652.28655690241,8660.99948949615,8667.89086958799
43,8623.0896680401,8635.24474374823,8646.44550617531,8652.28904024854,8661.00185079288,8667.89322015107
44,8623.08969636807,8635.24528607647,8646.44821113867,8652.2918494484,8661.00461153889,8667.89593620923
45,8623.08972738819,8635.24578381389,8646.45035038371,8652.29411939925,8661.00676708598,8667.89811091041
46,8623.08975323335,8635.24628037151,8646.45280878967,8652.29664983292,8661.00914535601,8667.9004889818
47,8623.08979141782,8635.24690694354,8646.45509480829,8652.29900012011,8661.01148695632,8667.90282275168
48,8623.08981567217,8635.24739246778,8646.45732451524,8652.30137857255,8661.01374950386,8667.90511565396
