"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,7407.12369527508,7413.0804786664,7429.96214248405,7438.43201075637,7456.75051597573,7469.47233626495
2,7407.12371702804,7413.07962478087,7429.96289967449,7438.43316900524,7456.75242031668,7469.47372111975
3,7407.123729009,7413.07796411991,7429.95742120191,7438.42564355,7456.74523532722,7469.46847905786
4,7407.12374156295,7413.07675047251,7429.95485561214,7438.42221383241,7456.74198902555,7469.46579564465
5,7407.12375601272,7413.07401338061,7429.94855082032,7438.4136481719,7456.73345039072,7469.45975184725
6,7407.12376832948,7413.07113660118,7429.94077569956,7438.40269409858,7456.72277890625,7469.45226867773
7,7407.12379215195,7413.06955046337,7429.93980947028,7438.40093898587,7456.72176944124,7469.45153053929
8,7407.12380763444,7413.06724852447,7429.93601229507,7438.3945686168,7456.71525074957,7469.44705341372
9,7407.12382819092,7413.06578158048,7429.93484899659,7438.39295686497,7456.71426654936,7469.44600610652
10,7407.12384736279,7413.0630343917,7429.93062752195,7438.38712583485,7456.70909851299,7469.44316998141
11,7407.12386183595,7413.05952105841,7429.92553499624,7438.37913744938,7456.7013156339,7469.43815481927
12,7407.12388292581,7413.05757214429,7429.92299041383,7438.37499751472,7456.6973766066,7469.43513147175
13,7407.12389854142,7413.05491615119,7429.9196791458,7438.36942942866,7456.69203579411,7469.43230831578
14,7407.12392192915,7413.05230712966,7429.91691618833,7438.36470700324,7456.68743346436,7469.42925060504
15,7407.12394255041,7413.04851782925,7429.91195560334,7438.35666029082,7456.67973099675,7469.42477775618
16,7407.12396543387,7413.04566097461,7429.9095188254,7438.35204735602,7456.67552499999,7469.42276477193
17,7407.12399115846,7413.04349306332,7429.90933281389,7438.35129958237,7456.67493147747,7469.42294679999
18,7407.12397518177,7413.04137939764,7429.90677588197,7438.34477799842,7456.66851304052,7469.42157326294
19,7407.12396495305,7413.04077893404,7429.90747954602,7438.34382419285,7456.66733302856,7469.42345974251
20,7407.12394935135,7413.03890333329,7429.90639826857,7438.33934904145,7456.66278304013,7469.42381224616
21,7407.12394077173,7413.03829767128,7429.9069641212,7438.33771190565,7456.66083692469,7469.42589420597
22,7407.12392788998,7413.03725650608,7429.907495286,7438.33557972544,7456.65856826413,7469.42796019679
23,7407.12391205094,7413.03545906185,7429.90740666906,7438.33208542183,7456.65457699901,7469.42924026626
24,7407.12390003814,7413.03576161236,7429.90940211531,7438.33263240083,7456.65489719574,7469.43225441751
25,7407.12388997509,7413.035039751,7429.91061074869,7438.33151901593,7456.65365116029,7469.43511337567
26,7407.12387681859,7413.03402444996,7429.91227521711,7438.33068633868,7456.65235237617,7469.43797577728
27,7407.12386649127,7413.03336887784,7429.91374380728,7438.32976345817,7456.65107060721,7469.44135409806
28,7407.12385431086,7413.03266555548,7429.91575144896,7438.32908001357,7456.64953728397,7469.44452139102
29,7407.12383980162,7413.03282332631,7429.91766412805,7438.32921266408,7456.64964085762,7469.44834765799
30,7407.12382937591,7413.03217051259,7429.92007912037,7438.32985949627,7456.64979409565,7469.45216375139
31,7407.1238346852,7413.03136202968,7429.92208207291,7438.33026278538,7456.64994971737,7469.45533700782
32,7407.12386839451,7413.02976155837,7429.92329953129,7438.33078494399,7456.65084158365,7469.45716369534
33,7407.12389783159,7413.02774215782,7429.92529041128,7438.33167357069,7456.65181890208,7469.4593640678
34,7407.12393750207,7413.02630460282,7429.92785582177,7438.33381902286,7456.65406993607,7469.46227932408
35,7407.12397265752,7413.02465363527,7429.93002109507,7438.33496759325,7456.65527239072,7469.46472573144
36,7407.12401401738,7413.02332241417,7429.93258365225,7438.33762456223,7456.65826321751,7469.4677124872
37,7407.12404825602,7413.02004829412,7429.93419178316,7438.33746430547,7456.65835752961,7469.47014901743
38,7407.12408244729,7413.0171133259,7429.93607228072,7438.3380422496,7456.65883085736,7469.47208364732
39,7407.12411677595,7413.01336943583,7429.93746065665,7438.33787998723,7456.65869840747,7469.47450724711
40,7407.12415676481,7413.01013762684,7429.94016360679,7438.33982710168,7456.66067466078,7469.4774063721
41,7407.12419291494,7413.00582320909,7429.94219738686,7438.33982783121,7456.66032191727,7469.47989233318
42,7407.12423181253,7413.00149281225,7429.94412068228,7438.3407350508,7456.66143467281,7469.48259128967
43,7407.12427203756,7412.99670763566,7429.94648848312,7438.34186573734,7456.66245449222,7469.48533501495
44,7407.12430540034,7412.99068614084,7429.94812483942,7438.34162819993,7456.6622140153,7469.48780331839
45,7407.12434282563,7412.98458150629,7429.95060107158,7438.34213389544,7456.66248413102,7469.49085396028
46,7407.12437897286,7412.97788067792,7429.95203995176,7438.34183579656,7456.66212278017,7469.49303262728
47,7407.12441594614,7412.97036462087,7429.95455655559,7438.34230562679,7456.66234493403,7469.49645509711
48,7407.12445593324,7412.96298664882,7429.95682861157,7438.3427560256,7456.66260152373,7469.49946788019
49,7407.12449019521,7412.95357526139,7429.95885902905,7438.34183232323,7456.66140076793,7469.50291053059
50,7407.12452786451,7412.94388351517,7429.96201759461,7438.34217056671,7456.66141478271,7469.50744009846
51,7407.12457550644,7412.93538678229,7429.96484847392,7438.34288232647,7456.6620616515,7469.51195512451
52,7407.12461839677,7412.92669000842,7429.96809031534,7438.34386824361,7456.66278862222,7469.51648002864
53,7407.12469239712,7412.9232686437,7429.97107314258,7438.34597772129,7456.66491311577,7469.52021506875
54,7407.12483290283,7412.92837090187,7429.9751444041,7438.35140972158,7456.67067681457,7469.52413261381
55,7407.12497389199,7412.93491551857,7429.97929672856,7438.35722162218,7456.676994358,7469.52781131919
56,7407.1251120258,7412.94270986678,7429.98410828423,7438.36399399912,7456.68407853008,7469.53139926325
57,7407.12524963569,7412.95137132706,7429.98928783057,7438.37108146364,7456.69165410135,7469.53560992978
58,7407.12538099661,7412.96007115024,7429.99511509452,7438.37832677301,7456.6992938417,7469.54021893574
59,7407.12551921699,7412.97084932464,7430.00118097788,7438.38636759963,7456.707924242,7469.54472049772
60,7407.12565032771,7412.98263141242,7430.00857772773,7438.39511003731,7456.71695823474,7469.55014863379
