"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,9989.954093083,10002.027540488,10018.285907955,10023.7131987181,10043.7831299835,10059.5089256687
2,9989.95408307415,10002.0276789837,10018.287193137,10023.7144960259,10043.7844382809,10059.5101020155
3,9989.95407042156,10002.0278471796,10018.2886591612,10023.7160138491,10043.7861365218,10059.5115280211
4,9989.95406092777,10002.0280000845,10018.2901985798,10023.7175918379,10043.7877392201,10059.5132244707
5,9989.95405422384,10002.0281648465,10018.291513791,10023.7189222422,10043.7892756864,10059.5145046632
6,9989.95403823311,10002.0283467251,10018.2932400468,10023.7207123183,10043.7911491461,10059.5163245616
7,9989.95403209886,10002.0285460733,10018.2950303204,10023.7225376382,10043.793172662,10059.5181198846
8,9989.95401749605,10002.0287403961,10018.2968040112,10023.7243632569,10043.7950146045,10059.5198180215
9,9989.95400456009,10002.0289358399,10018.2985894285,10023.726184867,10043.7969675258,10059.5216373394
10,9989.95399581922,10002.0291533919,10018.300559104,10023.7282283217,10043.799162083,10059.5236748193
11,9989.95398097338,10002.0293534762,10018.3023403845,10023.7300483693,10043.8011808313,10059.525559281
12,9989.95396647309,10002.0295354335,10018.3041657723,10023.7319279732,10043.8029916004,10059.5272697503
13,9989.95395565827,10002.029756835,10018.3058370189,10023.7336244576,10043.8050375387,10059.5289867423
14,9989.95394306863,10002.0299787562,10018.3081125801,10023.7359835808,10043.8074040144,10059.5313022772
15,9989.95392905152,10002.0302092255,10018.3102644577,10023.7381998893,10043.8096780534,10059.5334904452
16,9989.95391587242,10002.0304497354,10018.3123254029,10023.7402963435,10043.8120979761,10059.5355966751
17,9989.95391306096,10002.0306973884,10018.3146882599,10023.7427335589,10043.8146217106,10059.5380058782
18,9989.95391343666,10002.0309268916,10018.3167376884,10023.7447944995,10043.8172123611,10059.5403692568
19,9989.95393029238,10002.0311451482,10018.3188557026,10023.7469219891,10043.8198141288,10059.5427211596
20,9989.95394372428,10002.0313861006,10018.3210495016,10023.7491337824,10043.8224954956,10059.5452599188
21,9989.95394812414,10002.0316224049,10018.3231050345,10023.7511818211,10043.8252382755,10059.5476284897
22,9989.95395429869,10002.0318515475,10018.3251151174,10023.7531896928,10043.8276372606,10059.549845405
23,9989.95397170679,10002.0320994878,10018.3272798634,10023.7553746825,10043.8304170935,10059.5523708925
24,9989.95397258121,10002.0323201003,10018.3294588503,10023.7575523711,10043.833016374,10059.5547977902
25,9989.95398898023,10002.0325802423,10018.3316862476,10023.7598049335,10043.835830406,10059.5573609283
26,9989.95400017362,10002.0327890098,10018.3335707421,10023.7616732423,10043.8382735349,10059.5595514126
27,9989.95399837555,10002.0330155072,10018.3356561489,10023.763754361,10043.8408391229,10059.5619115357
28,9989.95401670902,10002.0332708902,10018.3378753079,10023.7659800314,10043.843604935,10059.5644510828
29,9989.95402745005,10002.0335047703,10018.3398920492,10023.7679810676,10043.8460347978,10059.5666526036
30,9989.95403857506,10002.0337282411,10018.3419474445,10023.7700393197,10043.8486406823,10059.5689375988
31,9989.95397824458,10002.0339151089,10018.344357329,10023.7724673925,10043.8514648427,10059.5715580802
32,9989.95384980504,10002.0340407894,10018.3472197788,10023.7754172469,10043.8548403246,10059.5744262074
33,9989.95369769921,10002.0341776819,10018.3501787298,10023.7784529099,10043.8582191904,10059.577455318
34,9989.95353318991,10002.0343040498,10018.353609971,10023.7819915022,10043.8619495813,10059.5808863866
35,9989.95337098678,10002.0344303737,10018.3569856748,10023.7854718778,10043.8659212242,10059.5843454575
36,9989.95321182763,10002.0345764891,10018.3603022098,10023.7888542714,10043.8695981142,10059.5875714615
37,9989.95305099837,10002.0347152716,10018.3637611355,10023.7924337046,10043.8736208556,10059.5910766385
38,9989.95289164459,10002.0348582854,10018.3671368495,10023.7958838178,10043.87740824,10059.5944880142
39,9989.95272447011,10002.0349829627,10018.3704253437,10023.7992577883,10043.8812286059,10059.5978339539
40,9989.95255861405,10002.0351172076,10018.3737526366,10023.8026551113,10043.8847820528,10059.6010218322
41,9989.95240441814,10002.0352625637,10018.3770781393,10023.8060561568,10043.88869237,10059.6044234236
42,9989.95224222731,10002.0354084106,10018.3805420598,10023.8096214895,10043.8926448313,10059.6078879679
43,9989.95208492746,10002.0355429872,10018.383905993,10023.8130436448,10043.8963325825,10059.6111302582
44,9989.9519228732,10002.0356867907,10018.3872111129,10023.8164400393,10043.9000867556,10059.6145538581
45,9989.95175795685,10002.0358138789,10018.3905339891,10023.8198370528,10043.9039399035,10059.617857431
46,9989.95160016555,10002.0359527624,10018.3937847209,10023.8231263453,10043.9075093599,10059.620987661
47,9989.95143810571,10002.0360818748,10018.3970593097,10023.8264726334,10043.9111903688,10059.6242429828
48,9989.95127292634,10002.0362331913,10018.4003513301,10023.8298186144,10043.9150228463,10059.6275450542
49,9989.95110142821,10002.0363651946,10018.4038657839,10023.8334198374,10043.9188383764,10059.6310279704
50,9989.95090801376,10002.0365140972,10018.407558154,10023.8371628561,10043.9231321694,10059.6346813072
51,9989.95071952886,10002.0366908945,10018.411516136,10023.841212918,10043.927690438,10059.6386461485
52,9989.95049142457,10002.0368403909,10018.4157714927,10023.8455896712,10043.93243765,10059.6427906552
53,9989.95049043526,10002.0375089024,10018.420008804,10023.8498399655,10043.9369544559,10059.6462720858
54,9989.95098118996,10002.0392354907,10018.4243103833,10023.8540067415,10043.9408918915,10059.6482578859
55,9989.95151440542,10002.0410419226,10018.4284815729,10023.8580555717,10043.9446087402,10059.6498996876
56,9989.95211720789,10002.0429819672,10018.4326651871,10023.8621254092,10043.9480963726,10059.6512670546
57,9989.95279154431,10002.0450724764,10018.4369000119,10023.8663046115,10043.9516125508,10059.6523987788
58,9989.9535487257,10002.0473168574,10018.4408543702,10023.8701855708,10043.9547290691,10059.652954209
59,9989.95441071681,10002.0497827943,10018.4450746776,10023.8744198934,10043.9580155738,10059.6534357228
60,9989.95538690198,10002.0524626955,10018.448953842,10023.8783300862,10043.9607822819,10059.6531017088
61,9989.95651873966,10002.0554323641,10018.4526215604,10023.8820750519,10043.9631308649,10059.6519388488
62,9989.95782984557,10002.058784712,10018.4563124987,10023.8859377399,10043.9653455405,10059.6502470765
63,9989.95937838752,10002.0625972902,10018.4596829078,10023.8895181797,10043.9669363103,10059.6473082255
64,9989.96123369721,10002.0670255111,10018.4631738987,10023.8933851665,10043.9683244427,10059.6434285042
65,9989.96347552921,10002.0722219377,10018.4661840866,10023.8969084739,10043.9689086571,10059.637743837
66,9989.96625571968,10002.0784680776,10018.4687125257,10023.9001355665,10043.9683535657,10059.6295788967
67,9989.96978078714,10002.0862588426,10018.4711987474,10023.9036381507,10043.9669583015,10059.6186952768
68,9989.97464211518,10002.0998388173,10018.4707274611,10023.9044234645,10043.9605549305,10059.6018766085
69,9989.98275962506,10002.140173844,10018.4621704613,10023.8970729915,10043.939735891,10059.5781160722
70,9989.99520888225,10002.2044746065,10018.4583920133,10023.8959134011,10043.9208264975,10059.5545147633
71,9990.01629196931,10002.3190972584,10018.4652880243,10023.9082607818,10043.9072376557,10059.5309518176
72,9990.06134046674,10002.5798179974,10018.4996472486,10023.9553387961,10043.9062644518,10059.4940051809
73,9990.23484103026,10003.5944011376,10018.5822738035,10024.0778724311,10043.8691097452,10059.1212098604
74,9990.99129965698,10006.3762724165,10015.9419790074,10020.9281747575,10039.8916086997,10050.9980757137
75,9990.95670065704,10006.3656982579,10015.9335302909,10020.9167859443,10039.8818607208,10050.9805250689
76,9990.92065259632,10006.3554827501,10015.9261975168,10020.9064742948,10039.8734720165,10050.9639235428
77,9990.88309351985,10006.3461329318,10015.921595093,10020.8985132245,10039.8679222789,10050.949825649
78,9990.84394056625,10006.334928045,10015.6561808063,10020.5972821417,10039.5292742628,10050.6777956908
79,9990.80267125386,10006.323597568,10015.6394150153,10020.5774978209,10039.5107583402,10050.6512167119
80,9990.7588771587,10006.3131081817,10015.6223763694,10020.5573615145,10039.4924333863,10050.6239588549
81,9990.71282131302,10006.3030083389,10015.60500158,10020.536656015,10039.4740084065,10050.5960396964
82,9990.66442313921,10006.2909011634,10015.5846463155,10020.5126284594,10039.452384981,10050.5641668436
83,9990.61353358648,10006.2791299672,10015.5635598785,10020.4824537537,10039.4250311793,10050.5205613942
84,9990.56001344698,10006.2616469086,10015.5391648225,10020.446829178,10039.3923168131,10050.4949586942
85,9990.50377356598,10006.2312064489,10015.5033633071,10020.3981381659,10039.3460947755,10050.4606235057
86,9990.44471581712,10006.1795197457,10015.4506051774,10020.3310964748,10039.2801259724,10050.4128314002
87,9990.38262546689,10006.0858587561,10015.3643225529,10020.2293227762,10039.1769547288,10050.3357427507
88,9990.31742391259,10005.9207539943,10015.2207617266,10020.0700019603,10039.0114650122,10050.2064094024
89,9990.24903167517,10001.9166334982,10011.7013925881,10016.6704686021,10035.3463196657,10046.3304099215
90,9990.17738289773,10001.8757958879,10011.6579817027,10016.6248140645,10035.3009417392,10046.2706659024
91,9990.1023191489,10001.8328125018,10011.6121470915,10016.5764213057,10035.2530313387,10046.2078872983
92,9990.02385207367,10001.7876969109,10011.5638262747,10016.525185977,10035.2023212779,10046.1417851314
93,9989.94195286095,10001.7404011394,10011.5129128761,10016.4709456721,10035.1486656123,10046.0722200807
94,9989.85665827936,10001.6909264081,10011.4593733299,10016.4136025524,10035.0920400022,10045.999213873
95,9989.76805474431,10001.6393108376,10011.4031995583,10016.3530826126,10035.0324406215,10045.9227601464
96,9989.67629563615,10001.5856038386,10011.3443890034,10016.2893004418,10034.9697827951,10045.8427869789
97,9989.58165822455,10001.5299798128,10011.2830670888,10016.2223060279,10034.904171571,10045.7594980413
98,9989.48443520451,10001.4725597884,10011.2192672486,10016.1520410947,10034.8354776056,10045.6728275443
99,9989.38517774135,10001.4136527855,10011.1532418461,10016.0786707149,10034.7639266982,10045.5830820082
100,9989.28442269947,10001.3535704689,10011.0852836081,10016.0023891128,10034.6898487675,10045.4907014581
101,9989.18298447269,10001.2927540834,10011.0157539449,10015.9234625409,10034.6135043966,10045.3961498534
102,9989.08184744834,10001.2318147644,10010.9452388638,10015.8423885499,10034.5352975559,10045.2999883504
103,9989.00746264275,10001.1948574629,10010.8947868446,10015.7842538325,10034.4804985882,10045.2255059661
104,9988.42202898837,10000.8122014152,10010.3900012214,10015.0880560383,10033.8431561398,10044.5327303054
105,9988.42190053046,10000.8129374751,10010.3884831326,10015.0832490053,10033.8409467385,10044.5259875848
106,9988.42177860436,10000.8136842075,10010.3869604901,10015.0784408023,10033.838705716,10044.5192117491
107,9988.42165372504,10000.8144175114,10010.3854388803,10015.0736351187,10033.8364620728,10044.5124500601
108,9988.42152894861,10000.8151548527,10010.3839060713,10015.0688261773,10033.8343059336,10044.5057398593
109,9988.42141104307,10000.8159075771,10010.3823797398,10015.0640247882,10033.8320989597,10044.4989761887
110,9988.42128919676,10000.8166544099,10010.3808552965,10015.059230071,10033.829885034,10044.4921979451
111,9988.42116866022,10000.8174163825,10010.3793353325,10015.0544414727,10033.8276823626,10044.4854305981
112,9988.42105081217,10000.8181748582,10010.3778202104,10015.0496618229,10033.825583737,10044.4787501341
113,9988.42093376019,10000.8189453684,10010.376306,10015.044892084,10033.8234716394,10044.4720506221
114,9988.42081902251,10000.8197055739,10010.3747834695,10015.040115573,10033.8212949208,10044.4652787761
115,9988.42070665258,10000.8204740475,10010.3732605155,10015.0353430353,10033.8191743031,10044.4585561659
116,9988.42059219837,10000.8211166337,10010.3714015564,10015.0301933547,10033.8159241447,10044.4505864451
117,9988.56314629392,10001.2779385077,10010.6921591016,10015.4541319488,10034.2188340161,10044.6785224401
118,9988.62724946148,10001.4257181538,10010.8177163255,10015.5752305942,10034.3390900134,10044.7665390896
119,9988.61452675123,10001.3979189003,10010.7900242504,10015.5421945587,10034.3008901921,10044.7418737259
120,9988.59865533657,10001.3625167953,10010.7559171217,10015.5025179706,10034.2560155723,10044.7127341187
121,9988.58240228286,10001.3256083702,10010.7209318974,10015.4616364564,10034.2101982636,10044.6833574459
122,9988.56586396414,10001.2872255076,10010.6851685449,10015.4196576897,10034.1633988039,10044.6537227841
123,9988.54912250702,10001.247479299,10010.648892765,10015.37684573,10034.1159534499,10044.624188308
124,9988.53232461131,10001.206507779,10010.6123893045,10015.3335106502,10034.0683384653,10044.5952123702
125,9988.51496087788,10001.1628231215,10010.5747635461,10015.2886420123,10034.0194570804,10044.5663903057
126,9988.4964981455,10001.1145332503,10010.5350519318,10015.2410984899,10033.9680903092,10044.5374445279
127,9988.47895733188,10001.0661997351,10010.4972358674,10015.1952591737,10033.9190166495,10044.5114901898
128,9988.46288104258,10001.0187436621,10010.4625563436,10015.1524898613,10033.8736416339,10044.4897687131
129,9988.44890519985,10000.9733275973,10010.4324623132,10015.114420308,10033.8336002131,10044.4736497854
130,9988.43780229313,10000.9314061297,10010.408719586,10015.0830446154,10033.8009780503,10044.4647922021
131,9988.4272293325,10000.8251962364,10010.3957231522,10015.0782239292,10033.7966314854,10044.5032544505
132,9988.42842256424,10000.8148910836,10010.4091534069,10015.1247906282,10033.8322947926,10044.5606182798
133,9988.43039487788,10000.8015414265,10010.4252943928,10015.1819419323,10033.8804431733,10044.633467774
134,9988.43380874537,10000.7839705122,10010.4459842731,10015.2561036043,10033.9486973333,10044.7307836448
135,9988.4401062582,10000.7604647645,10010.474776794,10015.3597258941,10034.0520889744,10044.8697076803
136,9988.45302299214,10000.7291697168,10010.5192733363,10015.51986179,10034.2225737582,10045.0843095775
137,9988.48469329891,10000.6922546703,10010.5951882616,10015.8027010557,10033.5992418515,10044.6940818941
138,9988.58941184882,10000.6950775694,10010.7139721392,10016.3769919351,10034.1855199108,10045.2650220021
139,9989.09554051726,10000.5146098387,10009.4616634565,10015.794361221,10033.5982110589,10044.3074296639
140,9989.16386085724,10000.1985302823,10008.3933711653,10014.4452494595,10031.0514161866,10041.6078636511
141,9989.15713461506,10000.0292058337,10008.2160605153,10014.186864214,10030.7607544758,10041.2574388882
142,9989.15726701127,10000.335701994,10008.7560833739,10014.7569556701,10031.346537155,10041.8621814745
143,9989.15739117761,10000.3900049814,10008.8684585616,10014.8794982561,10031.470671094,10041.9837026745
144,9989.15955461739,10000.4423525242,10008.9745690929,10014.9950107951,10031.6499614681,10042.1543153471
145,9989.16140951856,10000.4255381291,10008.9586381615,10014.9937585597,10031.6369526925,10042.140315396
146,9989.16218127299,10000.4068259766,10008.9349368913,10014.9890886979,10031.6231430463,10042.1253696882
147,9989.16282543985,10000.3870454194,10008.9093135941,10014.9825032301,10031.6052558861,10042.1070749926
148,9989.16333937667,10000.2971703037,10008.8194260558,10014.9334159909,10031.5393985122,10042.0354898875
149,9989.16371915825,10000.2816118967,10008.7962946106,10014.9272800043,10031.5194986936,10042.0165118094
150,9989.16396501379,10000.265037471,10008.7713863229,10014.919239883,10031.4968191168,10041.9952392859
151,9989.16406199866,10000.2473990821,10008.6240446055,10014.7550650616,10031.325055444,10041.8826145403
152,9989.16401211005,10000.2285688947,10008.6051529369,10014.755177897,10031.309626192,10041.8651862127
153,9989.16381731435,10000.2082642916,10008.5849138355,10014.754005465,10031.2925904988,10041.846308561
154,9989.16346183752,10000.1866859566,10008.5633419828,10014.7514914537,10031.2739718477,10041.8258395267
155,9989.16295034892,10000.1632699342,10008.5399581325,10014.747193856,10031.25344891,10041.8035253824
156,9989.1622774483,10000.138626963,10008.5154058014,10014.7416452747,10031.2316182219,10041.7799916622
157,9989.16143621307,10000.1120537886,10008.4888129179,10014.7339237523,10031.2076749018,10041.7542715427
158,9989.16042497525,10000.084257457,10008.4610300174,10014.7248037852,10031.1824733164,10041.7273046223
159,9989.15895287812,9999.79345720314,10008.1640786196,10014.4538110772,10030.8917393905,10041.426794585
160,9989.1561371959,9999.79133998341,10008.1626750062,10014.4398498473,10030.8767710114,10041.4107523683
161,9989.15283938122,9999.78891404229,10008.1609849607,10014.4225085175,10030.858704035,10041.3915412019
162,9989.14895426237,9999.78611428758,10008.1589314938,10014.4014687773,10030.8371744855,10041.368767412
163,9989.14450321023,9999.78305923551,10008.1566233726,10014.377978106,10030.813212357,10041.3434863251
164,9989.13939304508,9999.77969761178,10008.1540060735,10014.3516117725,10030.7865069867,10041.3153823451
165,9989.13349339914,9999.77594012008,10008.1509897247,10014.3218532524,10030.7564895393,10041.2838800256
166,9989.12621322887,9999.77122550024,10008.1470349968,10014.2828103696,10030.7184003946,10041.2440989596
167,9989.11679087824,9999.7649509856,10008.1415536448,10014.2296381432,10030.6680412474,10041.191730735
168,9989.10519477028,9999.75733944737,10008.1347452659,10014.1664231431,10030.6084317242,10041.1298726981
169,9989.09075513906,9999.74793551958,10008.1261362398,10014.0904404004,10030.5370681864,10041.0559701282
170,9989.07111732326,9999.73421620687,10008.113257157,10013.9808068727,10030.4377861643,10040.9534983109
171,9989.04356694847,9999.7141525702,10008.0940366924,10013.828947704,10030.3022102013,10040.8138946519
172,9989.00524839727,9999.68549256781,10008.0661983557,10013.6310360722,10030.1251190014,10040.6318069225
173,9988.94528783065,9999.63718087123,10008.0183776799,10013.3198970661,10029.8621495042,10040.3628945607
174,9988.84898444713,9999.55231561992,10007.9336073874,10012.8637093892,10029.4829696015,10039.9749429826
175,9988.69666179292,9999.40247774493,10007.7830513972,10012.2896264968,10029.0083298327,10039.4873154904
176,9988.54841414865,9999.23995014378,10007.6181694853,10011.9257589072,10028.7691698441,10039.2312820679
177,9988.54283816013,9999.23996440009,10007.6183062262,10011.9261797191,10028.7881299173,10039.2440658614
178,9988.5359894606,9999.24113741937,10007.6191595538,10011.9273848805,10028.8141854784,10039.2615711261
179,9988.5273390599,9999.24568587289,10007.6220316962,10011.9307315723,10028.3006404321,10038.7330587312
180,9988.51603802278,9999.26130809048,10007.6313626961,10011.9407262934,10028.3110953,10038.7433435053
181,9988.50065880181,9999.3231739992,10007.6677685733,10011.9780032489,10028.3448126932,10038.7791755496
182,9988.47880658951,9999.21739413169,10007.135243806,10011.4260961314,10027.6099719745,10038.0755064537
183,9988.52688948583,9999.7623115156,10007.6497415603,10011.9204864026,10028.0319660071,10038.5766697015
184,9988.56950536943,9999.73301550553,10007.603741721,10012.9725629429,10028.2836480212,10038.8699506455
185,9988.9321790179,9999.66866562222,10007.5199158894,10012.8779649744,10028.2069262981,10038.795548687
186,9989.08090716817,9999.09533958064,10006.9155814164,10012.2518518331,10027.6827235433,10038.2006701322
187,9989.20547638006,9999.22448300635,10007.0379223947,10012.370750088,10027.7942177274,10038.3217375546
188,9989.29571584373,9999.32241535636,10007.1430710908,10012.4743009433,10027.8970456005,10038.428414374
189,9989.35302958745,9999.38831333329,10007.2185542625,10012.612942206,10028.6044532789,10038.8753345872
