"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2551.08939352073,2570.95144720007,2587.21320930303,2598.62412723257,2617.74728571528,2635.61436553409
2,2551.08938223656,2570.96062215147,2587.17424355719,2598.58803302204,2617.69953442087,2635.58421597661
3,2551.08937841126,2570.94916987676,2587.24277975588,2598.65792069815,2617.77726961152,2635.66373717758
4,2551.08938778786,2570.94777661413,2587.24824347444,2598.66042476707,2617.7708710193,2635.67122223507
5,2551.08938139616,2570.96093325141,2587.1545648837,2598.56741485796,2617.67411030664,2635.5974762395
6,2551.08938480118,2570.94554831347,2587.24230755549,2598.65433828462,2617.76672553119,2635.69237238776
7,2551.08938432851,2570.95271203528,2587.19781456858,2598.61101293014,2617.71532791481,2635.66034970899
8,2551.08937991775,2570.95856200308,2587.15464051198,2598.56736839091,2617.67170255198,2635.63485482169
9,2551.08937079349,2570.9483082587,2587.18589558835,2598.60032387862,2617.71264495627,2635.69131507066
10,2551.0893743675,2570.93999615035,2587.24100955264,2598.65731771025,2617.77059598422,2635.75278312927
11,2551.08937032397,2570.93535288026,2587.25256330704,2598.666349858,2617.77391587992,2635.76415742387
12,2551.08937164946,2570.93320622355,2587.22512883491,2598.63813588476,2617.74347177668,2635.75785633311
13,2551.08936344426,2570.93307557846,2587.25021088506,2598.66354581364,2617.7755447262,2635.80048401406
14,2551.08936201108,2570.92995538467,2587.23880973517,2598.65121200761,2617.76467606138,2635.8046197934
15,2551.08936284588,2570.92947458976,2587.25353436822,2598.66415109719,2617.76936296568,2635.828162514
16,2551.08935522012,2570.93217728405,2587.23461027794,2598.64841803644,2617.75070723458,2635.82126668621
17,2551.08935343743,2570.93185400865,2587.20283126208,2598.61670918417,2617.72801305937,2635.82907300868
18,2551.08936992857,2570.92352527478,2587.26896198894,2598.67695350343,2617.80216181158,2635.93943256748
19,2551.08937593592,2570.9217965174,2587.31170778283,2598.71704221901,2617.8573809892,2636.043114739
20,2551.08938172413,2570.90057333762,2587.43386798561,2598.83339075602,2617.97443551611,2636.18191242449
21,2551.08940468286,2570.88424703886,2587.55035421941,2598.94837621874,2618.10418998914,2636.33845461143
22,2551.08941885355,2570.89305562983,2587.53988956416,2598.94197975081,2618.11174320485,2636.39796518996
23,2551.08942086055,2570.89057957762,2587.61916173313,2599.01315314157,2618.20262177917,2636.51659887464
24,2551.08943805896,2570.89840713104,2587.62577775116,2599.01418144815,2618.200111857,2636.55780237712
25,2551.08944730659,2570.87661863197,2587.74504289626,2599.13252668555,2618.32370049505,2636.70639385876
26,2551.08945478188,2570.86878669959,2587.80798797729,2599.19068451862,2618.37759454648,2636.81754632809
27,2551.08948018499,2570.88404891482,2587.78290921882,2599.17058119486,2618.30624483703,2636.96085358117
28,2551.08948596664,2570.880196275,2587.82533699679,2599.20998001328,2617.93794674525,2636.04302212793
29,2551.08949655674,2570.85549224491,2587.94324402417,2599.33038308243,2618.05646492086,2636.16490215673
30,2551.08950461195,2570.21332784821,2587.93034812329,2599.31073661613,2618.037374167,2636.13880652546
31,2551.08952394608,2570.21475757821,2587.86036261538,2599.22917469872,2617.9358848106,2636.05008080625
32,2551.08952157606,2570.21293420922,2587.84241970928,2599.21367578202,2617.91022355859,2636.04372488545
33,2551.08953627493,2570.2095635935,2587.85023306911,2599.22180016842,2617.91223565484,2636.06996794844
34,2551.08955474282,2570.19874023216,2587.87992422903,2599.25120882092,2617.95360487368,2636.13132356584
35,2551.08956620816,2570.19439969328,2587.91659156776,2599.28824034411,2617.98901790374,2636.19131293479
36,2551.08957857144,2570.20418896112,2587.81299796164,2599.19190386336,2617.89076596408,2636.13184582815
37,2551.08959094042,2570.19188323356,2588.00471985359,2599.37894279963,2618.06794456569,2636.31173520313
38,2551.08958924232,2570.17483221779,2588.04797984631,2599.42208792099,2618.1142281955,2636.37959600204
39,2551.0896130785,2570.18240579655,2588.06528277951,2599.44142903582,2618.12918163207,2636.42094420408
40,2551.08962484166,2570.17780950741,2588.00639374094,2599.3828394036,2618.06303565497,2636.37271391562
41,2551.08962563755,2570.17822240918,2587.93412215791,2599.31832631222,2618.0057421388,2636.35549328283
42,2551.08964231171,2570.18006014621,2587.97734130672,2599.35766995219,2618.03066606023,2636.39476254738
43,2551.08964242358,2570.17326841217,2588.01123291106,2599.39477480089,2618.06930337864,2636.45071538199
