"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
3.2148714707517,11.9909453044571,30.2188672190535,37.7655432998577,50.0183840779862,68.1507718662902,8,30,54,62,84,105,0.22242046110428,0.135378169833802,1.30503898662048,0.594111898174165,1.24142491556312,0.49310032888152,1.69007343378004,1.86915058754551
3.21489568850214,11.99112508499,30.2178961731469,37.7646121972103,50.0173909581026,68.149845841647,8,30,54,62,84,105,0.222424364825777,0.135388809240878,1.30481278992777,0.594017090305388,1.24143635196262,0.493091921533008,1.69008859520504,1.86915822318894
3.21491846080756,11.9910465914753,30.2168381911235,37.7633654455878,50.0162323050711,68.1485968980374,8,30,54,62,84,105,0.222428035578518,0.135381883310703,1.3046202814643,0.593913803376916,1.24138230440946,0.493103864612748,1.69006819236994,1.86912583603241
3.21494235528812,11.9910250193544,30.2177932341501,37.7642768677184,50.0172337574263,68.1489520387146,8,30,54,62,84,105,0.222431887246199,0.135378773755611,1.30481222518251,0.59400704033737,1.24136981517843,0.493116069693711,1.6899221486075,1.86902409383439
3.21496637678119,11.9909180670563,30.2172825122127,37.7637134078837,50.0168173440177,68.148464658552,8,30,54,62,84,105,0.222435759415876,0.135369816421265,1.30473286711521,0.593957179690935,1.24135471567243,0.493136004563746,1.6899061128655,1.86902805250958
3.21499439124092,11.9910251590204,30.217003383212,37.7632938516217,50.0164308439408,68.1476686660085,8,30,54,62,84,105,0.22244027527174,0.135375224512316,1.30465695979707,0.593929929864828,1.24131450984786,0.49314048599444,1.68981358438716,1.86894039522941
3.21502209953292,11.9911119203199,30.2162086543534,37.7624479578854,50.0156486633372,68.1468127561801,8,30,54,62,84,105,0.222444741812054,0.135379263215788,1.30448371913518,0.593852348416347,1.24129986087671,0.493149123644526,1.68979692478872,1.86893001937483
3.21505601571924,11.9909464725922,30.215939767894,37.7619703931373,50.0152625087862,68.1461570462818,8,30,54,62,84,105,0.222450209108048,0.13536562877121,1.30446339071827,0.593826100904121,1.24124011482016,0.493161516335315,1.68973601746529,1.86886441742334
3.21508653025404,11.9910315960538,30.2151215895691,37.7611336134586,50.0143944699113,68.1450648602711,8,30,54,62,84,105,0.222455128105358,0.135369363380795,1.30428587329697,0.593746237638774,1.24123478915656,0.493157278437817,1.68968537089816,1.86881794861925
3.21511600781975,11.9910518928076,30.2148037088134,37.7607253313247,50.0141396184153,68.1443845987211,8,30,54,62,84,105,0.222459879984778,0.135368735516787,1.30421941675919,0.593715210459109,1.24120890685559,0.493178079625755,1.68958924988744,1.86875649338323
3.21514699301193,11.9909938044305,30.2141153662157,37.7598963711959,50.0134342521607,68.1434709755268,8,30,54,62,84,105,0.222464874944433,0.135362643977993,1.30409556648934,0.593648026733549,1.24116864771963,0.493194836025379,1.68954219508297,1.86871828902944
3.21518050086924,11.9909603008792,30.2144205019041,37.7600695613069,50.0136374686877,68.1431711999504,8,30,54,62,84,105,0.222470276622648,0.135358061326389,1.3041621114117,0.593677808149888,1.2411308716772,0.493198906935725,1.68942854786123,1.86861570631734
3.21521056547856,11.9910498532193,30.2126774968508,37.7582570314523,50.0118813814722,68.1417275994096,8,30,54,62,84,105,0.222475123274416,0.13536212945816,1.30380201646379,0.593507700294688,1.24111096682804,0.493206559337489,1.68949915153968,1.86866647997261
3.21524317970046,11.9910994731447,30.2125670747403,37.7580508363347,50.0117042080532,68.1410706134478,8,30,54,62,84,105,0.222480380993942,0.135363292424501,1.30377057018688,0.593496924546112,1.24108354728459,0.493210494074043,1.68939074242077,1.86857379292714
3.21527933001286,11.9909554372399,30.2126339222677,37.7579579786999,50.0118104751916,68.1404316547826,8,30,54,62,84,105,0.222486208825502,0.135350970356902,1.30381200622726,0.593503447975216,1.24103782447626,0.493237491631838,1.68922237024278,1.86845410407758
3.21531382292646,11.9909676857589,30.2119583866742,37.7571129430427,50.0110914892859,68.1396836117022,8,30,54,62,84,105,0.22249176952574,0.135349449215612,1.30367686678716,0.593437526401674,1.24098929788918,0.49325458195349,1.68921580533862,1.86844180861352
3.21535224854279,11.9911315359035,30.2122256692875,37.7573847746729,50.0114277903531,68.1396395755736,8,30,54,62,84,105,0.222497964296833,0.135358026268634,1.30369718940949,0.593463608497016,1.24099060023221,0.49326332308041,1.68912987631632,1.86838901707696
3.21540035130481,11.9911776214939,30.2134499831982,37.7586052023409,50.0131885623799,68.1413080565335,8,30,54,62,84,105,0.222505719267353,0.135357888323493,1.30392869843617,0.593583087660159,1.24098948763552,0.493336588832821,1.68910902534967,1.86846433640277
3.21544980244597,11.9911386122118,30.2153493164291,37.7605950599548,50.0155997083412,68.1435639496746,8,30,54,62,84,105,0.222513691737469,0.13535183900075,1.30430959491757,0.593768465742847,1.24101540402497,0.49339371520148,1.68907394986776,1.86852480068921
3.21549713405014,11.991145337814,30.217065527146,37.762322952252,50.017935990465,68.1453575223401,8,30,54,62,84,105,0.222521322610007,0.135349062232399,1.3046455538505,0.593935996578538,1.24101874837547,0.493476217830032,1.68895134016749,1.86853791958412
3.21554323290023,11.9911660954408,30.2179707124201,37.7632705615727,50.0193852783356,68.1469300508551,8,30,54,62,84,105,0.222528754841694,0.135347329335433,1.30481937986256,0.594024367654111,1.24103089408645,0.493544254379629,1.6889791826124,1.86865108794059
3.2155943812799,11.9913113726907,30.2201238806795,37.7654289993285,50.0219943615728,68.1493515566405,8,30,54,62,84,105,0.222537001299695,0.135353766171496,1.30521404412768,0.59423460372108,1.24103240270885,0.493605373666791,1.68893680529885,1.86869659351015
3.2156440890112,11.9913171479525,30.2213196941924,37.7666437908516,50.0237472265331,68.1510104141974,8,30,54,62,84,105,0.222545015610394,0.135350761904993,1.30544797498763,0.594351380010596,1.241037835993,0.493678355090987,1.68891556737103,1.86877511910407
3.21569118024015,11.9913730769029,30.2228449970146,37.7683447629353,50.0259238512793,68.1529221287895,8,30,54,62,84,105,0.222552608177717,0.135351366258273,1.30573683755976,0.594500349601393,1.24108812926799,0.493742874284231,1.68885571997779,1.86884064998281
3.21574054100175,11.9914904466668,30.2240381953846,37.7695324802099,50.0275606944795,68.1545048020348,8,30,54,62,84,105,0.222560566780873,0.135356016996932,1.30594834858881,0.594616897509412,1.24108656004882,0.493803798908307,1.68884348221476,1.86890670126134
3.2157881726051,11.9913342380707,30.2259169923457,37.771322415937,50.0299807244877,68.1565093733338,8,30,54,62,84,105,0.222568246699259,0.135342077836766,1.30634847145758,0.594800436563587,1.24106111944489,0.493889278079444,1.68874962516056,1.86892803160712
3.21583573003921,11.9914853025435,30.2276045658502,37.7731168664028,50.0321841784169,68.1586519466016,8,30,54,62,84,105,0.222575914769914,0.135349155830705,1.30665061013969,0.594965320094094,1.24109171789272,0.493944767560342,1.68873587164148,1.86900519683083
3.21588699148231,11.9914978107001,30.2292582805681,37.7747842372584,50.0343734701151,68.1605840859419,8,30,54,62,84,105,0.222584180192177,0.135346505787116,1.30697336522795,0.595126918449906,1.2410956276039,0.494015580759711,1.68867777889275,1.86905241660309
3.21593177958759,11.9915847265598,30.2301431769414,37.7757825113737,50.0358351427179,68.1619199164072,8,30,54,62,84,105,0.222591401955503,0.135349386586436,1.30713030455769,0.595213398450115,1.24112808742761,0.494078457728684,1.68864935040096,1.86912889435034
3.21598216967016,11.9916301237824,30.2306827747122,37.7763633183764,50.0368235942925,68.1630445768652,8,30,54,62,84,105,0.222599527115407,0.135349045160524,1.30722750280588,0.595266135974537,1.24113988560115,0.494133772723847,1.68868012080974,1.86922812197831
3.21604149327668,11.9916312670905,30.2323371865139,37.7779502415432,50.0388358255456,68.1646210637755,8,30,54,62,84,105,0.222609092922927,0.1353450666642,1.30755268346358,0.595427844812034,1.2411205636678,0.494191487633756,1.68858168418571,1.86921490566201
3.21611936894667,11.9915643815957,30.231976010498,37.7775491007133,50.0387267936653,68.1642000635172,8,30,54,62,84,105,0.222621650473867,0.13533516787677,1.30749479738827,0.595392540078814,1.24110912181367,0.49423112905326,1.68851121028019,1.86920475930039
3.21619827717599,11.9916352712425,30.2308839917023,37.7763919127125,50.0377116542707,68.163014331612,8,30,54,62,84,105,0.222634374829646,0.135334619577484,1.30726606606342,0.595285802513235,1.24109046404356,0.49425040667191,1.68847267370763,1.86918886533499
3.21628883018823,11.991695165905,30.2305365712311,37.7759632459241,50.0373992546629,68.1621558502765,8,30,54,62,84,105,0.222648977342495,0.135332523215108,1.3071859551684,0.595251846555381,1.24106720353576,0.494266185717562,1.68834931668475,1.86910218915595
