"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2658.0601489718,2685.67215712157,2698.9574683321,2708.54497568301,2722.07762916636,2735.49543428873
1,2658.0601489718,2685.67215712157,2698.9574683321,2708.54497568301,2722.07762916636,2735.49543428873
2,2658.06005719167,2685.66140553034,2698.9452374901,2708.53118110603,2722.06982078236,2735.4748578151
2,2658.06005719167,2685.66140553034,2698.9452374901,2708.53118110603,2722.06982078236,2735.4748578151
3,2658.05993869641,2685.66992263156,2698.94466733016,2708.5297308317,2722.06023280528,2735.46930526047
3,2658.05993869641,2685.66992263156,2698.94466733016,2708.5297308317,2722.06023280528,2735.46930526047
4,2658.05984578333,2685.65197225536,2698.95823761471,2708.54158047481,2722.07205408874,2735.4667448706
4,2658.05984578333,2685.65197225536,2698.95823761471,2708.54158047481,2722.07205408874,2735.4667448706
5,2658.05973873173,2685.66661364043,2698.94521776508,2708.53054082967,2722.05707826278,2735.44857756577
5,2658.05973873173,2685.66661364043,2698.94521776508,2708.53054082967,2722.05707826278,2735.44857756577
6,2658.05961816196,2685.66172339002,2698.93563388428,2708.51995693009,2722.04219089993,2735.43614510706
6,2658.05961816196,2685.66172339002,2698.93563388428,2708.51995693009,2722.04219089993,2735.43614510706
7,2658.05948256616,2685.64625373169,2698.91636101313,2708.49771981043,2722.01281019054,2735.39814287739
7,2658.05948256616,2685.64625373169,2698.91636101313,2708.49771981043,2722.01281019054,2735.39814287739
8,2658.05935332314,2685.65184420818,2698.93400859434,2708.51642760642,2722.03063317373,2735.40501442025
8,2658.05935332314,2685.65184420818,2698.93400859434,2708.51642760642,2722.03063317373,2735.40501442025
9,2658.059225048,2685.65097927241,2698.93550105693,2708.52014748977,2722.03375246024,2735.41219233124
9,2658.059225048,2685.65097927241,2698.93550105693,2708.52014748977,2722.03375246024,2735.41219233124
10,2658.05910758196,2685.64514525687,2698.92956600803,2708.51289291496,2722.02233806987,2735.39491679333
10,2658.05910758196,2685.64514525687,2698.92956600803,2708.51289291496,2722.02233806987,2735.39491679333
11,2658.05896745585,2685.6496891209,2698.91132020169,2708.49177474315,2721.9924219967,2735.35821952855
11,2658.05896745585,2685.6496891209,2698.91132020169,2708.49177474315,2721.9924219967,2735.35821952855
12,2658.05884834164,2685.65532604171,2698.91073607692,2708.49426696887,2722.00658204095,2735.35858786508
12,2658.05884834164,2685.65532604171,2698.91073607692,2708.49426696887,2722.00658204095,2735.35858786508
13,2658.0587121352,2685.64020900828,2698.92302378369,2708.50465711393,2722.01343497663,2735.3613525592
13,2658.0587121352,2685.64020900828,2698.92302378369,2708.50465711393,2722.01343497663,2735.3613525592
14,2658.05858973332,2685.64151148616,2698.90860985788,2708.49006228227,2721.99775742907,2735.33730578165
14,2658.05858973332,2685.64151148616,2698.90860985788,2708.49006228227,2721.99775742907,2735.33730578165
15,2658.05843846764,2685.62486848155,2698.8897811378,2708.4706663287,2721.97478256984,2735.30931785893
15,2658.05843846764,2685.62486848155,2698.8897811378,2708.4706663287,2721.97478256984,2735.30931785893
16,2658.05827760647,2685.61595763537,2698.88311233748,2708.46302675147,2721.96820782049,2735.3001275461
16,2658.05827760647,2685.61595763537,2698.88311233748,2708.46302675147,2721.96820782049,2735.3001275461
17,2658.05812603615,2685.60110060077,2698.86709302458,2708.4440760488,2721.94806240828,2735.27487741693
