"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2657.66965661212,2682.18481241313,2710.21465441697,2711.94329357567,2731.2995956488,2759.10220395073
1,2657.66965661212,2682.18481241313,2710.21465441697,2711.94329357567,2731.2995956488,2759.10220395073
2,2657.66953799503,2682.1901063057,2710.2204460723,2711.9494840983,2731.30559669617,2759.14403834562
2,2657.66953799503,2682.1901063057,2710.2204460723,2711.9494840983,2731.30559669617,2759.14403834562
3,2657.66940962957,2682.19847059899,2710.24262693163,2711.97178085677,2731.327473435,2759.18653795193
3,2657.66940962957,2682.19847059899,2710.24262693163,2711.97178085677,2731.327473435,2759.18653795193
4,2657.66928186382,2682.19668888979,2710.23133859519,2711.96122604246,2731.31341170818,2759.14563178022
4,2657.66928186382,2682.19668888979,2710.23133859519,2711.96122604246,2731.31341170818,2759.14563178022
5,2657.66914070106,2682.21189916977,2710.24089004597,2711.97121686261,2731.32024693714,2759.14124648801
5,2657.66914070106,2682.21189916977,2710.24089004597,2711.97121686261,2731.32024693714,2759.14124648801
6,2657.66900149052,2682.21973179513,2710.25404288358,2711.98517565222,2731.3316851694,2759.14008712329
6,2657.66900149052,2682.21973179513,2710.25404288358,2711.98517565222,2731.3316851694,2759.14008712329
7,2657.66883879569,2682.2257292801,2710.24892736978,2711.98121961509,2731.32480623046,2759.13957910749
7,2657.66883879569,2682.2257292801,2710.24892736978,2711.98121961509,2731.32480623046,2759.13957910749
8,2657.66868685761,2682.23526996341,2710.26010394618,2711.99248723107,2731.33521052279,2759.16300032397
8,2657.66868685761,2682.23526996341,2710.26010394618,2711.99248723107,2731.33521052279,2759.16300032397
9,2657.66852130475,2682.23677239899,2710.26963102283,2712.00249288407,2731.34189813674,2759.15320291594
9,2657.66852130475,2682.23677239899,2710.26963102283,2712.00249288407,2731.34189813674,2759.15320291594
10,2657.66837001298,2682.24978981536,2710.26698545184,2712.00077579158,2731.33857959533,2759.16488331969
10,2657.66837001298,2682.24978981536,2710.26698545184,2712.00077579158,2731.33857959533,2759.16488331969
11,2657.66820153954,2682.25223161884,2710.28036390521,2712.01474117719,2731.35113498211,2759.16432465455
11,2657.66820153954,2682.25223161884,2710.28036390521,2712.01474117719,2731.35113498211,2759.16432465455
12,2657.66804839044,2682.26541625999,2710.2789810152,2712.0143222802,2731.34831113092,2759.15061671088
12,2657.66804839044,2682.26541625999,2710.2789810152,2712.0143222802,2731.34831113092,2759.15061671088
13,2657.66788453326,2682.27213341412,2710.28094798407,2712.01683588957,2731.34746426754,2759.13666716948
13,2657.66788453326,2682.27213341412,2710.28094798407,2712.01683588957,2731.34746426754,2759.13666716948
14,2657.66771899364,2682.28069669847,2710.30411383692,2712.04036280096,2731.3705070378,2759.17862831004
14,2657.66771899364,2682.28069669847,2710.30411383692,2712.04036280096,2731.3705070378,2759.17862831004
15,2657.66753889924,2682.29011429394,2710.31262017024,2712.04954313895,2731.37786614095,2759.18254510735
15,2657.66753889924,2682.29011429394,2710.31262017024,2712.04954313895,2731.37786614095,2759.18254510735
16,2657.66734351901,2682.30070369662,2710.31306504232,2712.05119843871,2731.37732009202,2759.19747760397
16,2657.66734351901,2682.30070369662,2710.31306504232,2712.05119843871,2731.37732009202,2759.19747760397
17,2657.66716155536,2682.30172733207,2710.33507314069,2712.07289747123,2731.39589918171,2759.20254358959
17,2657.66716155536,2682.30172733207,2710.33507314069,2712.07289747123,2731.39589918171,2759.20254358959
18,2657.66693828622,2682.25892589653,2710.32087942147,2712.06032209266,2731.38493430639,2759.17726516943
18,2657.66693828622,2682.25892589653,2710.32087942147,2712.06032209266,2731.38493430639,2759.17726516943
19,2657.66670971669,2682.21359556457,2710.29778881584,2712.0390417652,2731.36925587828,2759.1750689872
19,2657.66670971669,2682.21359556457,2710.29778881584,2712.0390417652,2731.36925587828,2759.1750689872
20,2657.666484701,2682.1560575455,2710.29316724205,2712.03578691622,2731.3796530124,2759.16075593546
20,2657.666484701,2682.1560575455,2710.29316724205,2712.03578691622,2731.3796530124,2759.16075593546
21,2657.66626251592,2682.09575314531,2710.28585563748,2712.02946435688,2731.39771970914,2759.17856783949
21,2657.66626251592,2682.09575314531,2710.28585563748,2712.02946435688,2731.39771970914,2759.17856783949
22,2657.66603820554,2682.02672946393,2710.27000449097,2712.01522940267,2731.42347856368,2759.16014894129
22,2657.66603820554,2682.02672946393,2710.27000449097,2712.01522940267,2731.42347856368,2759.16014894129
23,2657.66581537492,2681.95239979787,2710.2543484133,2712.0006799107,2731.47695818914,2759.15182825849
23,2657.66581537492,2681.95239979787,2710.2543484133,2712.0006799107,2731.47695818914,2759.15182825849
24,2657.66558553486,2681.87158330426,2710.23018309943,2711.97757853959,2731.5772796123,2759.13131266154
24,2657.66558553486,2681.87158330426,2710.23018309943,2711.97757853959,2731.5772796123,2759.13131266154
25,2657.66535786005,2681.79787133369,2710.18791984561,2711.93658749144,2731.74392525633,2759.08300783767
25,2657.66535786005,2681.79787133369,2710.18791984561,2711.93658749144,2731.74392525633,2759.08300783767
26,2657.66514411611,2681.7605874071,2710.15729164506,2711.90723435588,2732.09135880193,2759.03314276698
26,2657.66514411611,2681.7605874071,2710.15729164506,2711.90723435588,2732.09135880193,2759.03314276698
27,2657.6649097651,2681.83701685419,2710.10173899793,2711.85279736117,2732.7044525949,2759.00234450441
