"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2656.29741129961,2673.91639408231,2696.20068261824,2702.18464663757,2729.54670040619,2744.09898203664
1,2656.29741129961,2673.91639408231,2696.20068261824,2702.18464663757,2729.54670040619,2744.09898203664
2,2656.29692591238,2673.91547027668,2696.18927982524,2702.17347049674,2729.5480560465,2744.10442503268
2,2656.29692591238,2673.91547027668,2696.18927982524,2702.17347049674,2729.5480560465,2744.10442503268
3,2656.2964089633,2673.91680442271,2696.18969336119,2702.17067266219,2729.53081523079,2744.0800533111
3,2656.2964089633,2673.91680442271,2696.18969336119,2702.17067266219,2729.53081523079,2744.0800533111
4,2656.29589963471,2673.92346821021,2696.2107408411,2702.19535167078,2729.56253358774,2744.11096762907
4,2656.29589963471,2673.92346821021,2696.2107408411,2702.19535167078,2729.56253358774,2744.11096762907
5,2656.29538928604,2673.91987067648,2696.19752537553,2702.18297774622,2729.55843822179,2744.10892050562
5,2656.29538928604,2673.91987067648,2696.19752537553,2702.18297774622,2729.55843822179,2744.10892050562
6,2656.29481220295,2673.92030082295,2696.20877664743,2702.19257376365,2729.56779588013,2744.12555676858
6,2656.29481220295,2673.92030082295,2696.20877664743,2702.19257376365,2729.56779588013,2744.12555676858
7,2656.29418592761,2673.9139773223,2696.20984334589,2702.19450027961,2729.55018459414,2744.08491710752
7,2656.29418592761,2673.9139773223,2696.20984334589,2702.19450027961,2729.55018459414,2744.08491710752
8,2656.29356462065,2673.92107705532,2696.20799421076,2702.1912258005,2729.53959047604,2744.07374668043
8,2656.29356462065,2673.92107705532,2696.20799421076,2702.1912258005,2729.53959047604,2744.07374668043
9,2656.29294741886,2673.91467164203,2696.19588314207,2702.17994083053,2729.53636395281,2744.08492915089
9,2656.29294741886,2673.91467164203,2696.19588314207,2702.17994083053,2729.53636395281,2744.08492915089
10,2656.29233859204,2673.91632311444,2696.20636662321,2702.19097971661,2729.55808676924,2744.11602890594
10,2656.29233859204,2673.91632311444,2696.20636662321,2702.19097971661,2729.55808676924,2744.11602890594
11,2656.29171087341,2673.91240329533,2696.20619734497,2702.19074721149,2729.55446921261,2744.12350164373
11,2656.29171087341,2673.91240329533,2696.20619734497,2702.19074721149,2729.55446921261,2744.12350164373
12,2656.29109554618,2673.91733937955,2696.21242070389,2702.19759733416,2729.54724690368,2744.10339009627
12,2656.29109554618,2673.91733937955,2696.21242070389,2702.19759733416,2729.54724690368,2744.10339009627
13,2656.29048895901,2673.91091279676,2696.21614213426,2702.20000942956,2729.55508921319,2744.12524379799
13,2656.29048895901,2673.91091279676,2696.21614213426,2702.20000942956,2729.55508921319,2744.12524379799
14,2656.28980561665,2673.9187046435,2696.22345609291,2702.20807949678,2729.55974919368,2744.13103324129
14,2656.28980561665,2673.9187046435,2696.22345609291,2702.20807949678,2729.55974919368,2744.13103324129
15,2656.28909359061,2673.917721474,2696.22882974634,2702.21387237214,2729.5615661893,2744.15128384732
15,2656.28909359061,2673.917721474,2696.22882974634,2702.21387237214,2729.5615661893,2744.15128384732
16,2656.28837637401,2673.90770439079,2696.20708652423,2702.19231268906,2729.53487685508,2744.08941303403
16,2656.28837637401,2673.90770439079,2696.20708652423,2702.19231268906,2729.53487685508,2744.08941303403
17,2656.28764248046,2673.91496521682,2696.22028703655,2702.20456416649,2729.5378671454,2744.10049152281
17,2656.28764248046,2673.91496521682,2696.22028703655,2702.20456416649,2729.5378671454,2744.10049152281
18,2656.28675029826,2673.91576516995,2696.20135165412,2702.17912825619,2729.51054465845,2744.00994605167
18,2656.28675029826,2673.91576516995,2696.20135165412,2702.17912825619,2729.51054465845,2744.00994605167
19,2656.28585557928,2673.93188495111,2696.20689711284,2702.17988795247,2729.48039315361,2743.90575876285
19,2656.28585557928,2673.93188495111,2696.20689711284,2702.17988795247,2729.48039315361,2743.90575876285
20,2656.28497197597,2673.96168344123,2696.22115666871,2702.19047696798,2729.47877851259,2743.8201552135
20,2656.28497197597,2673.96168344123,2696.22115666871,2702.19047696798,2729.47877851259,2743.8201552135
21,2656.28408385535,2673.98668366614,2696.22915980493,2702.19146026059,2725.72867240488,2737.99941260328
21,2656.28408385535,2673.98668366614,2696.22915980493,2702.19146026059,2725.72867240488,2737.99941260328
22,2656.28318825616,2673.99672524384,2696.19956157815,2702.15484105172,2725.63396984132,2737.82652454615
22,2656.28318825616,2673.99672524384,2696.19956157815,2702.15484105172,2725.63396984132,2737.82652454615
23,2656.28230045517,2674.02926900784,2696.2020075465,2702.15261392223,2725.5975836959,2737.71068676979
23,2656.28230045517,2674.02926900784,2696.2020075465,2702.15261392223,2725.5975836959,2737.71068676979
24,2656.28142145175,2673.3575581662,2695.12529343551,2700.9186372628,2724.11915651839,2735.4782228675
24,2656.28142145175,2673.3575581662,2695.12529343551,2700.9186372628,2724.11915651839,2735.4782228675
25,2656.28053730966,2673.376436317,2695.04276802517,2700.8262252564,2723.99756621604,2735.38562307739
25,2656.28053730966,2673.376436317,2695.04276802517,2700.8262252564,2723.99756621604,2735.38562307739
26,2656.27965175321,2673.39029366171,2694.934562902,2700.72039516025,2723.88940694505,2735.28749310032
