"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
9.34927190402247,40.4685817186763,70.6072132037446,78.5373615848366,94.790079552107,111.752295331279,8,35,63,71,98,124,1.78100046398105,3.87543963809279,3.42557272646159,7.20393469083426,1.35238326110047,0.669825423237852,0.863477742795516,1.44355530537085
9.34933098475362,40.4945525365723,70.5758710406496,78.4976658777651,94.7443708431758,111.288195115662,8,35,63,71,98,124,1.78101883257998,3.88238382315751,3.41089603411385,7.19606850935481,1.34994197823483,0.668971240466261,0.797048033683878,1.38281318919385
9.34938299748688,40.4564684835566,70.7199816458435,78.6367958842757,94.8706874467262,111.339221801096,8,35,63,71,98,124,1.78103500372359,3.87216475566869,3.45761453621594,7.23225733547709,1.34848692165888,0.667152671462564,0.785337331522922,1.36989942426635
9.34945047536049,40.4307752989462,70.4213080385214,78.3429659086574,94.5802271603192,111.221501452038,8,35,63,71,98,124,1.78105598313984,3.86526594809218,3.38768456150776,7.15731262473699,1.34990195903749,0.667630703738383,0.812316651610244,1.3950529365624
9.34950756299602,40.4037432561498,70.5518907918839,78.4621029546687,94.6846675548784,111.336212577629,8,35,63,71,98,124,1.78107373218775,3.85801494868909,3.42801133499172,7.19005166239439,1.34655873455986,0.665546941705404,0.813933154561097,1.39283855555194
9.34958520714665,40.350499967364,71.2397575006741,79.1046918006937,95.3324820768224,111.337375264008,8,35,63,71,98,124,1.78109787249676,3.84375316748399,3.61942915353016,7.36321103969793,1.33335273970556,0.666287524067528,0.714897116506576,1.29853771917838
9.34965799310493,40.33466321041,70.9149348933058,78.8168346102912,95.0215429240782,111.250856673902,8,35,63,71,98,124,1.78112050240989,3.83950059557755,3.53926596582208,7.28129598809365,1.34413195533021,0.663019176609395,0.748630250976716,1.3309270852481
9.34973988656658,40.2665395417114,71.1611740109203,79.0581578435273,95.2073585386095,111.361733930657,8,35,63,71,98,124,1.78114596401315,3.82128388822785,3.62082859421626,7.34336968527922,1.34269727705938,0.655189402204886,0.737289846233292,1.31248519453352
9.34980796137444,40.2309591205897,71.2697058796399,79.083096831681,95.2273163158299,111.364156449754,8,35,63,71,98,124,1.78116712929904,3.81177203014002,3.65839253026968,7.37077662826901,1.31835730506796,0.654488837808575,0.734647243321548,1.29810966566044
9.34989098543933,40.1845498873393,71.3238004420396,79.1570071378719,95.2927743731251,111.493950129721,8,35,63,71,98,125,1.7811929425625,3.79937645691331,3.68465343460065,7.3844476291149,1.3241174609911,0.653300884419424,0.662519620479937,1.23196588986823
9.34996056540428,40.1106412454712,71.2892567158097,79.1111656090881,95.0608757484602,109.931502132631,8,35,63,71,97,123,1.78121457594081,3.77967529182333,3.69495341872296,7.37571676763856,1.32083261131695,0.706707996224819,0.555223005939647,1.18122547785127
9.35004254863798,40.0665591455525,71.5664094724993,79.3745848246616,95.3253179251938,110.193791915706,8,35,63,71,97,123,1.7812400657388,3.76792721507573,3.77930232318436,7.44584888020495,1.31684220699458,0.706859421239625,0.554937733517581,1.17928857668274
9.35011645905077,40.0039443596731,65.2019330076904,73.5957469054358,90.1181620427698,105.017281070143,8,34,62,70,96,122,1.78126304564341,3.95235032829991,2.2335962510702,6.05447296610794,1.48948108765781,0.793710390242952,0.559005831442613,1.33864443696806
9.35020765129274,39.9959287560177,65.197024116227,73.5921797324239,90.1197974333645,105.016431314974,8,34,62,70,96,122,1.78129139882536,3.9501441366184,2.23429421442369,6.05329660041195,1.48988221274657,0.794520902704215,0.558675411152584,1.33920450806636
9.35029915749827,39.9829243441616,65.1859997456028,73.5825291548074,90.0964199931061,105.02089211809,8,34,62,70,96,122,1.78131984971933,3.94658088606077,2.23473909401922,6.05065497345886,1.49029295248115,0.792383155370753,0.562381966091589,1.34134208071524
9.35037838514561,39.9733515331529,65.188796142222,73.5847258294806,90.1029930234117,105.035521878098,8,34,62,70,96,122,1.7813444830702,3.94395521867531,2.23751889353315,6.05132500484982,1.4901136430849,0.793064434616488,0.563456831943413,1.34297658366159
9.35046340251367,39.9696112661807,65.2010570685811,73.5970815008928,90.1096931102626,105.036916451824,8,34,62,70,96,122,1.78137091663286,3.94291474483369,2.24111661948591,6.05426305120361,1.49014197034914,0.792184062184368,0.562748903779774,1.34147561733512
9.35051148821008,39.9457181070859,65.1968978538326,73.5929425104858,90.1041679936583,105.044455615235,8,34,62,70,96,122,1.781385867453,3.93640439334121,2.2455562445379,6.0532663438267,1.49014801712155,0.791968356462592,0.564492854471299,1.34309154200323
9.35055716134341,39.9199959771726,65.203988407604,73.6000416025622,90.1066233205311,105.050848913573,8,34,62,70,96,122,1.78140006818272,3.92940051855464,2.25294465043322,6.05496554214099,1.49015056994738,0.791245889938974,0.565019029842826,1.34299520412189
9.35060663004205,39.8963606493094,65.2050567634595,73.6004589370331,90.1084982633709,105.066154071092,8,34,62,70,96,122,1.78141544905975,3.92296572595488,2.25851242771855,6.05522157809753,1.48995592712666,0.791472630615215,0.566815244615029,1.3449628755979
9.3506452691327,39.8652664681911,65.1985138103328,73.5942169524453,90.1017607570861,105.067718128679,8,34,62,70,96,122,1.78142746279936,3.91451166159823,2.26405031991711,6.05365358311416,1.49004591018654,0.791395545762894,0.567926865184067,1.34608392175722
9.35069598607354,39.8562913774839,65.2116962144531,73.6073331442076,90.1131870733299,105.092060519391,8,34,62,70,96,122,1.78144323183305,3.91206162075053,2.26905209477048,6.05681282340351,1.49002611402247,0.791132688075363,0.569658415922919,1.34762781831378
9.35074894675111,39.8262596861819,65.216657485882,73.6118793095294,90.1226917764619,105.106498336338,8,34,62,70,96,122,1.78145969852614,3.90389812244153,2.27695869150697,6.05800194963646,1.48990200700744,0.791904088758584,0.570320407520655,1.3489394437433
9.35078345284075,39.7926980225729,65.2199771785275,73.6150216043133,90.1159623638175,105.101548373775,8,34,62,70,96,122,1.78147042728052,3.89478710881655,2.2853017253039,6.05879765862482,1.48984896991581,0.790368666516982,0.57055928622057,1.34779482941855
9.35083300015407,39.7620743194132,65.23345306191,73.6281027442067,90.1270626214875,105.112013867558,8,34,62,70,96,122,1.78148583272871,3.88647369569664,2.29529072751114,6.06202806422271,1.48973095399198,0.790060720244258,0.570474068257268,1.34737826486032
9.35088575242785,39.7590109497745,65.2464178856501,73.6405141342384,90.1377354574608,105.134977926213,8,34,62,70,96,122,1.78150223470681,3.88562939246915,2.29892480639505,6.06513644888634,1.48956549825908,0.789790488946624,0.572125239317113,1.34876213672838
9.35092268770495,39.7234602341747,65.2414093228986,73.6362079762387,90.140046048232,105.156165001214,8,34,62,70,96,122,1.78151371881094,3.87599048530744,2.30585484227105,6.06393556279426,1.48977549141166,0.790819173890685,0.574665393941659,1.35239055793695
9.35097865152907,39.6916657960742,65.2414569819268,73.6365194692481,90.1368103915591,105.165459045539,8,34,62,70,96,122,1.78153111939734,3.86736920280098,2.31308708753452,6.06394698950049,1.48985436979952,0.790267637646883,0.576354377731721,1.35367233463096
9.35101560860652,39.6766987395531,65.2619795914754,73.6556986077019,90.1521030444634,105.186890620824,8,34,62,70,96,122,1.78154261031898,3.86330967653409,2.32115650333862,6.06886808271563,1.48945272246213,0.789663530432532,0.577182737919683,1.3537983688769
9.35106781156449,39.6362511070676,65.2609681304875,73.6549041528002,90.1490585674185,105.193806237479,8,34,62,70,96,122,1.78155884161008,3.8523575937631,2.3301339881126,6.06862551749941,1.48951759744915,0.789313883174717,0.57852788977503,1.35489773340809
9.35115647076142,39.6294038151647,65.2768496189696,73.6712584804912,90.1674942014167,105.209526390233,8,34,62,70,96,122,1.78158640818898,3.85048278347177,2.33531322647933,6.07243449991924,1.48965895717959,0.789637310128089,0.578161008196328,1.35487535464435
9.35128586343309,39.6012592265076,65.2749010396504,73.6694271962322,90.1597438112164,105.212871160091,8,34,62,70,96,122,1.78162664008492,3.84284274800036,2.34128718549701,6.07196711811077,1.489694024115,0.78871765451867,0.579660729416729,1.35560967725819
9.35143905621537,39.5638195718197,65.2671783948388,73.6642222236672,90.1508127062059,105.217468392457,8,34,62,70,96,122,1.7816742723658,3.83269088382957,2.34807010631449,6.0701148884977,1.49044676146445,0.788138960987058,0.58149178702538,1.35731944486082
9.3516151043622,39.5193561574539,65.2556418168063,73.6542558357758,90.1359018058926,105.20731995941,8,34,62,70,96,122,1.78172901140368,3.82064540179719,2.35559310924343,6.0673482267554,1.49091626311425,0.787371329139115,0.582137025258971,1.35751215348313
9.35177356686307,39.504996384762,65.290508111312,73.6897255469238,90.1623270590024,105.2405495945,8,34,62,70,96,122,1.78177828280079,3.81672999239057,2.36685464764351,6.07571089855074,1.49109669934323,0.785968023253564,0.583059487606245,1.35728494623928
9.35192619169653,39.4697139193297,65.2818553057708,73.6823680879474,90.1597184608263,105.247087341258,8,34,62,70,96,122,1.78182573933924,3.80717803969689,2.37295401311294,6.07363520217992,1.49148405623162,0.786704704201634,0.584300516799006,1.35939440690006
9.35208548751558,39.4285065953565,65.2942104465177,73.6958210827603,90.1666729486914,105.260796182927,8,34,62,70,96,122,1.7818752704104,3.79603527087469,2.38523754803535,6.07659910613405,1.49181237345795,0.785696679742597,0.585217773725991,1.35958246155127
