"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2657.82558707748,2691.40588431564,2715.2538347802,2723.65657171488,2752.35456684085,2775.72232865562
2,2657.8255837957,2691.39961139983,2715.25025047256,2723.65348954341,2752.3531183611,2775.7153754414
3,2657.82549193843,2691.38570740493,2715.24558799523,2723.6489310676,2752.34653428254,2775.70909404377
4,2657.82548212097,2691.42070164332,2715.25771011299,2723.6607533856,2752.35793942144,2775.7271425774
5,2657.8254189478,2691.41558341897,2715.25563414703,2723.65849814361,2752.35730802241,2775.72384562098
6,2657.82537416607,2691.42575115812,2715.25775911201,2723.66143546869,2752.35671220304,2775.71586686107
7,2657.82529927111,2691.4229169019,2715.26078591297,2723.66433700939,2752.36253033417,2775.73534893806
8,2657.82526621891,2691.42329718096,2715.26086762658,2723.66497940709,2752.36073778663,2775.72924262294
9,2657.82521069702,2691.43235778418,2715.2653224046,2723.66895309679,2752.36257653982,2775.72279282176
10,2657.8251794533,2691.40979341588,2715.25796663224,2723.6628236213,2752.3591464364,2775.73016985243
11,2657.82509892071,2691.41957679637,2715.26083043559,2723.66536616853,2752.35942599369,2775.72841857111
12,2657.82508426462,2691.43619139047,2715.26757887725,2723.67191026428,2752.36461578804,2775.72486936196
13,2657.82500767008,2691.43622589518,2715.27214047147,2723.67642573341,2752.36801955936,2775.72719343147
14,2657.82497446043,2691.43448415816,2715.26883183709,2723.67371719525,2752.366121406,2775.72304235899
15,2657.82491273507,2691.44707350179,2715.2702995992,2723.67503260932,2752.36726281652,2775.72331514201
16,2657.82482515645,2691.44337066206,2715.27216487803,2723.67720745702,2752.36904512791,2775.72571007952
17,2657.82478518051,2691.44999846467,2715.27733729977,2723.68278959655,2752.37192872392,2775.74728250253
18,2657.82466512294,2691.46191001563,2715.282085685,2723.68721723585,2752.38405696859,2775.84533713108
19,2657.82454661439,2691.4413048689,2715.28255823668,2723.68836489448,2752.3898291678,2775.96019421777
20,2657.82447176647,2691.45317299293,2715.28460619486,2723.69014926244,2752.39874848926,2776.07736624407
21,2657.82434198455,2691.44841655638,2715.28653533026,2723.69244522917,2752.40145923,2776.17523572458
22,2657.82420277576,2691.45309710838,2715.29485851874,2723.70142268644,2752.41504047214,2776.29092567087
23,2657.82414068916,2691.46036861187,2715.30431709331,2723.71061977314,2752.43098736039,2776.40937960519
24,2657.8240072026,2691.44258330425,2715.30704720201,2723.71315662396,2752.43750126971,2775.44689497789
25,2657.82393312063,2691.46371128444,2715.33084195341,2723.73680940305,2752.46270280001,2775.5512379202
26,2657.82380978656,2691.47448993322,2715.13543325538,2723.53956962975,2752.27463794501,2775.42767416933
27,2657.82368266146,2691.4559345209,2715.12941942497,2723.53409702538,2752.27409302534,2775.50598833716
28,2657.82360053925,2691.44707421633,2715.12562071621,2723.53120025355,2752.27633107202,2775.58162027734
29,2657.82347245549,2691.43791160673,2715.12255311485,2723.52880458456,2752.27632450052,2775.65956430822
30,2657.82336759391,2691.45974997898,2715.13337280155,2723.53942981428,2752.28471172806,2775.73830471846
31,2657.82327999133,2691.44117692488,2715.12793649566,2723.53435605236,2752.28259528456,2775.77157815304
32,2657.82311275266,2691.46855423593,2715.13447860063,2723.54037316783,2752.28480886778,2775.78670803986
33,2657.8230087251,2691.45569560765,2715.13008884562,2723.53605849576,2752.28383957573,2775.80369165009
