"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2654.59773367394,2686.71042784231,2703.82768050759,2709.61248680797,2727.00189452316,2751.17969857519
2,2654.59771182121,2686.70341619391,2703.8238668191,2709.60772527201,2727.00516017726,2751.16904008586
3,2654.59769091555,2686.70432944127,2703.81762237368,2709.60122984762,2726.99882885194,2751.17344349121
4,2654.59768298997,2686.70543987426,2703.81745304051,2709.60312267202,2727.00483274706,2751.16899902942
5,2654.59764920563,2686.70169839016,2703.81799680703,2709.60179225702,2727.00076846399,2751.15704282647
6,2654.59762455771,2686.698891182,2703.81122961844,2709.59629042314,2726.99939505477,2751.15561266253
7,2654.59759839732,2686.69477007873,2703.80409685383,2709.58873047191,2726.99510088113,2751.14664171707
8,2654.59757102582,2686.69795333348,2703.80723677526,2709.5911682694,2726.99463708231,2751.14869309736
9,2654.59754314362,2686.69671511685,2703.80293045398,2709.58796335229,2726.99429448207,2751.14069451356
10,2654.59751649902,2686.69772122357,2703.80377093237,2709.5880535932,2726.9985357453,2751.14659988094
11,2654.59748504982,2686.68794755664,2703.79209717636,2709.57598118424,2726.99127920636,2751.13909646155
12,2654.59745845703,2686.690350172,2703.79597218736,2709.58019649396,2726.99612940018,2751.13205006739
13,2654.59743100713,2686.69045799954,2703.79060535165,2709.57453979724,2726.98880900898,2751.13304661585
14,2654.59740160242,2686.68926359353,2703.79104477797,2709.57517482479,2726.996012286,2751.1321309459
15,2654.59736861391,2686.68665391367,2703.78927186394,2709.57362626423,2726.9977754812,2751.13703509424
16,2654.59733295789,2686.68274550042,2703.78161607551,2709.56637086683,2726.99250631685,2751.12605851805
17,2654.59730798945,2686.68444899107,2703.7892459594,2709.57385800904,2726.99785852231,2751.1488261594
18,2654.59725203603,2686.6773984068,2703.82353929402,2709.60907346451,2727.02880555152,2751.18511892458
19,2654.59719058165,2686.67173887947,2703.85479255991,2709.64275355821,2727.0578336983,2751.22946720229
20,2654.59714337982,2686.66011931576,2703.88613518249,2709.67634632773,2727.09303350693,2751.26668654128
21,2654.5970987313,2686.650641034,2703.91419401031,2709.70610243256,2727.12226416585,2751.29862349937
22,2654.59704021509,2686.64898340522,2703.95609999667,2709.74807769017,2727.15879686535,2751.35093114129
23,2654.59698832474,2686.645289859,2703.99268130197,2709.78632466852,2727.1945142287,2751.39599078264
24,2654.59693426192,2686.64569766349,2704.02913634681,2709.82457228247,2727.2209422905,2751.43149122336
25,2654.59689095301,2686.63140608389,2704.04839954531,2709.84564457259,2727.23684156606,2751.44359816412
26,2654.59683270656,2686.61880758723,2704.09276068437,2709.89022488793,2727.29007732242,2751.50881339657
27,2654.59678136111,2686.59135850554,2704.09616443837,2709.89904398101,2727.29169329913,2751.51226424766
28,2654.59673305091,2686.5750359178,2704.13521329342,2709.93870802278,2727.25305195708,2750.92388619971
29,2654.59667638214,2686.33303113381,2703.54710017764,2709.48780394743,2726.76322745324,2750.52637550919
30,2654.596626462,2686.33480635278,2703.56238200262,2709.50488813763,2726.78864268021,2750.56469848494
31,2654.59655563472,2686.33894797824,2703.56325780184,2709.50505099578,2726.79671465033,2749.12354883655
32,2654.59646066702,2686.33604326581,2703.56009782109,2709.5029878833,2726.79738461823,2749.11450518026
33,2654.59637078728,2686.3361042888,2703.55631899541,2709.49870438764,2726.79672346699,2749.10634331147
34,2654.59626954425,2686.33713212061,2703.55258270134,2709.49352920971,2726.79519863783,2749.10199879909
35,2654.59616818281,2686.34043253186,2703.55063413548,2709.49171685819,2726.79757965437,2749.08915449518
36,2654.59606354534,2686.34033047681,2703.54453921142,2709.484356514,2726.79395686458,2749.08144273483
37,2654.59596519627,2686.3423427759,2703.53649634024,2709.47631387196,2726.78988506496,2749.06358201188
38,2654.59586161084,2686.34284725127,2703.53904904692,2709.47734063092,2726.79422700943,2749.07462573678
39,2654.59575813833,2686.34365615294,2703.52987625287,2709.46875298576,2726.78999618309,2749.05341371761
40,2654.59565426178,2686.34513714629,2703.53030776606,2709.46720938652,2726.79148434089,2749.05267122466
41,2654.59555826717,2686.34843664287,2703.52535238685,2709.46370442309,2726.79165853107,2749.0451561578
42,2654.59544985578,2686.34914984223,2703.52149827278,2709.45811974654,2726.7896463764,2749.02927024227
43,2654.59535386059,2686.34955691051,2703.51739931405,2709.45459635406,2726.79180760884,2749.0200359391
44,2654.59524352423,2686.350825527,2703.51250076224,2709.44836222713,2726.78732308214,2749.00892203201
45,2654.59514198736,2686.3530304385,2703.50651463779,2709.44333989245,2726.7876335247,2749.00755756275
46,2654.59503743234,2686.35584801836,2703.50927240951,2709.44514695154,2726.79140149566,2749.00215063263
47,2654.59494590736,2686.35568248079,2703.49696239472,2709.43269565483,2726.78457953316,2748.98033035683
48,2654.5948345907,2686.35857817369,2703.5010107319,2709.43549173344,2726.78906789,2748.97820609314
49,2654.59473101432,2686.35588559494,2703.49829214585,2709.43154083248,2726.79014103518,2748.97814811417
50,2654.59462299501,2686.35767054267,2703.49177275987,2709.42611627273,2726.78900147408,2748.96643273331
51,2654.59449860386,2686.35807899476,2703.49407031364,2709.42769414776,2726.79673685776,2748.96892297145
52,2654.5943773169,2686.36134217402,2703.48105559778,2709.41374301578,2726.78784514616,2748.9475714921
53,2654.59429290859,2686.36836431705,2703.46097726405,2709.39465498672,2726.77389989558,2748.92621250721
54,2654.59429960061,2686.38656888464,2703.47151065876,2709.40458334583,2726.78877816448,2748.95426586791
55,2654.5943053037,2686.40421015415,2703.46702147952,2709.39886859407,2726.79057242144,2748.97291632931
56,2654.59433314948,2686.425544098,2703.46975690549,2709.40191185905,2726.79946433635,2748.99258848544
57,2654.59437515681,2686.44217034305,2703.47545387153,2709.41006477832,2726.81445785448,2749.01724989435
58,2654.59442542834,2686.4620946603,2703.48307802856,2709.41807918986,2726.82827497496,2749.03188856762
59,2654.59449532915,2686.47778955947,2703.48990791185,2709.4246471803,2726.84194688997,2749.0713001764
60,2654.59458692074,2686.50120937283,2703.49341651101,2709.42967423151,2726.85272590442,2749.069959546
61,2654.59470888237,2686.51959679588,2703.50491155572,2709.44196722551,2726.8717195884,2749.09396827565
62,2654.5948520354,2686.53653736277,2703.51980950652,2709.45593619788,2726.89096208763,2748.94639058427
63,2654.59504228348,2686.55296481073,2703.53171607755,2709.46729656754,2726.90768948338,2748.96231773279
64,2654.59529466627,2686.57067312633,2703.54689676191,2709.4838523322,2726.92989288786,2748.97140189152
65,2654.59560829729,2686.58837696898,2703.5652721413,2709.50098126392,2726.95098075784,2748.98667409086
66,2654.5960173803,2686.6031867646,2703.58656786064,2709.5227488225,2726.97494669513,2748.99686668164
