"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2655.34518607747,2691.93763951181,2707.78454964183,2712.19791151914,2728.83168105578,2747.77411909775
2,2655.34517817446,2691.92192514836,2707.76395269827,2712.17938275778,2728.7998138883,2747.74865728341
3,2655.34517873896,2691.93466338092,2707.76797657406,2712.18029862938,2728.80422115414,2747.75506753363
4,2655.34519458498,2691.92021306116,2707.76202321685,2712.17492872456,2728.83610977722,2747.78718989787
5,2655.34518111583,2691.94311057701,2707.7687360076,2712.17602172947,2728.82283981048,2747.78175895619
6,2655.34518875928,2691.93913671457,2707.75612831288,2712.16408515651,2728.79571475804,2747.76508222349
7,2655.34519013334,2691.93163888248,2707.74763934657,2712.15466378537,2728.80637814007,2747.78443508308
8,2655.34518969675,2691.94173519036,2707.74735050703,2712.15412605006,2728.80495170917,2747.78540855044
9,2655.34518156984,2691.95551050044,2707.75984875784,2712.16608567454,2728.82134035125,2747.80223385896
10,2655.34518534631,2691.95298805791,2707.75017918193,2712.15114285863,2728.78173901144,2747.77322252693
11,2655.34518923782,2691.9520942182,2707.74758786722,2712.14694784519,2728.78956356858,2747.7884979394
12,2655.34518176495,2691.96708514264,2707.75274687746,2712.15182175515,2728.80584545894,2747.81119330453
13,2655.34518977556,2691.93771063108,2707.71027240113,2712.10788328905,2728.75482186538,2747.77036273874
14,2655.34519293581,2691.95009271771,2707.71901696479,2712.1150808273,2728.76163501683,2747.78046672863
15,2655.34518753875,2691.96242659061,2707.726946955,2712.11924723216,2728.76728490642,2747.79680662051
16,2655.34519671262,2691.95126631772,2707.70841098849,2712.10002364754,2728.75289251719,2747.7885255412
17,2655.34518600391,2691.96692500923,2707.72326893249,2712.1135115478,2728.77114151602,2747.82415907179
18,2655.34515885613,2691.9519600604,2707.69146066236,2712.0819426797,2728.73590798803,2747.85165854917
19,2655.34511506775,2691.98209431754,2707.72956284762,2712.12158116652,2728.79262739825,2747.98016706673
20,2655.34508955403,2691.97081105785,2707.69716661123,2712.0926103248,2728.79705360292,2748.06568994688
21,2655.34505747631,2691.96721538624,2707.69750208747,2712.09396823232,2728.8063181916,2748.16835102134
22,2655.34502901251,2691.96789753523,2707.69309053235,2712.08773035233,2728.79512489474,2748.26216810407
23,2655.34498730548,2691.97988480906,2707.70764896843,2712.10037220067,2728.8069391667,2748.40398617859
24,2655.34495431458,2691.99826684978,2707.72844043971,2712.11933731924,2728.84896735697,2748.57001199519
25,2655.34491917812,2691.98328634633,2707.72309928568,2712.11224730714,2728.8539264052,2748.72509333571
26,2655.34489471795,2691.9744678189,2707.74485202641,2712.12996863482,2728.88257573737,2748.905977725
27,2655.3448579879,2692.02354334928,2707.79609960646,2712.17468674454,2728.22630945142,2748.42321559004
28,2655.3448305053,2691.20169419632,2706.45791709763,2711.10655628293,2727.32880213987,2747.6304851548
29,2655.34479708135,2691.18383307943,2706.45055354242,2711.09632048227,2727.34345246394,2747.82445621186
30,2655.34475999123,2691.17965051863,2706.47496346162,2711.11998514721,2727.38524405448,2748.0452876145
31,2655.34473039574,2691.15838964958,2706.44713155793,2711.08692171672,2727.36319045959,2748.13427303813
32,2655.34472493623,2691.166494436,2706.43949736244,2711.07575478977,2727.36864565603,2748.13877033047
33,2655.34471120306,2691.18280052767,2706.44631903452,2711.0774404774,2727.37564293063,2748.15653338364
34,2655.34470362307,2691.17344886365,2706.40904150382,2711.03703306081,2727.3483480129,2748.14522773915
35,2655.34467884958,2691.19869740963,2706.41991523777,2711.04729397264,2727.36360685022,2748.17750177499
36,2655.34466513347,2691.19920418802,2706.39145957704,2711.01456913181,2727.35301063846,2748.17587853164
37,2655.34464228336,2691.20331036642,2706.36864773806,2710.98972632781,2727.33785435784,2748.17888530409
38,2655.34461548391,2691.22309481011,2706.36807947178,2710.98468819229,2727.3449814403,2748.20283699939
39,2655.34461034729,2691.21003760738,2706.33570121377,2710.95038164299,2727.32707392526,2748.19186687762
40,2655.34457755487,2691.24892475801,2706.34656997792,2710.95738043822,2727.08326401105,2747.74154468011
41,2655.34456305245,2691.2505221659,2706.32947919469,2710.93767768845,2727.07764797836,2747.73607524863
42,2655.34454423914,2691.26850487105,2706.31804406503,2710.92190521773,2727.07145142207,2747.763195561
43,2655.34451606189,2691.28242390772,2706.31282951594,2710.91437878542,2727.0736673426,2747.77807280955
44,2655.34450699094,2691.29150418165,2706.29051219963,2710.8874663105,2727.05513383288,2747.76486900131
45,2655.34448086286,2691.3164379498,2706.29590169411,2710.89114605645,2727.07337515641,2747.79856676745
46,2655.34446905488,2691.31670543267,2706.26890571598,2710.85950166096,2727.05320129615,2747.79154520614
47,2655.34443509331,2691.34943966143,2706.27807106108,2710.86621264361,2727.07508387972,2747.83373593047
48,2655.34442716641,2691.3598605888,2706.2625826589,2710.84560975211,2727.06380104238,2747.83347565572
49,2655.34439871475,2691.38076976115,2706.25154966657,2710.83233464491,2727.06032821774,2747.8466264848
