"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2662.67134840147,2684.39598163198,2723.47127852889,2727.10058216447,2742.09139310627,2770.65281628483
2,2662.67140499423,2684.42885524233,2723.5025548294,2727.1321518329,2742.12419191782,2770.68028852986
3,2662.67141259599,2684.40604527283,2723.48217122615,2727.11177459394,2742.1123286986,2770.66023584173
4,2662.67150638564,2684.4225798861,2723.49259241784,2727.12250372309,2742.12597511554,2770.67118258334
5,2662.67152263957,2684.42845625448,2723.50025987806,2727.1300161421,2742.13046412243,2770.66908407601
6,2662.67159525804,2684.42392311252,2723.48134953699,2727.11140867782,2742.11872822766,2770.64646433992
7,2662.67165041314,2684.44296796504,2723.50299028514,2727.13309318112,2742.1430824033,2770.66568604174
8,2662.67172741868,2684.42932831522,2723.51533424336,2727.14716008785,2742.16286959042,2770.67988562343
9,2662.67176392689,2684.44085910396,2723.51880370415,2727.15108544532,2742.16021700965,2770.67854735883
10,2662.67186558553,2684.46224650778,2723.49932743254,2727.13120191062,2742.14135927177,2770.65337934616
11,2662.67189367091,2684.46972818064,2723.5053428571,2727.13742221441,2742.15005938977,2770.65350567933
12,2662.6719698268,2684.46513635921,2723.50538880745,2727.13771752291,2742.14973075775,2770.65316622489
13,2662.67203105508,2684.47495889873,2723.5256940836,2727.15912641026,2742.17638736302,2770.67301866007
14,2662.67211731661,2684.48199129578,2723.51066737577,2727.1439774125,2742.16214527853,2770.65703022917
15,2662.6721678782,2684.49285168354,2723.51391854444,2727.14751573309,2742.16850705017,2770.65630747868
16,2662.67220195533,2684.50254099655,2723.53747501038,2727.17184661843,2742.19162077825,2770.6734418238
17,2662.67232923258,2684.49059967481,2723.54314544436,2727.17759106146,2742.20458055387,2770.67391369145
18,2662.6723973194,2684.50321569355,2723.5137514688,2727.14860776799,2742.17083622175,2770.63191184929
19,2662.67250593798,2684.53130844181,2722.59095935907,2726.19221632671,2740.77368963477,2769.34735606851
20,2662.67259142087,2684.52653324205,2722.53900810227,2726.14076299615,2740.7267166725,2769.28507519196
21,2662.67269206855,2684.52867943187,2722.50330790357,2726.10462816187,2740.68785166379,2769.22844148466
22,2662.6727715717,2684.52656205279,2722.42035774656,2726.02041123718,2740.6027481082,2769.12143697469
23,2662.67289865172,2684.54767715622,2722.34887801667,2725.94787007501,2740.52700895545,2769.02375803089
24,2662.67297697788,2684.53557647638,2722.26688817606,2725.86347457775,2740.44839906451,2768.9102027319
25,2662.67309337939,2684.54529494137,2722.20170537808,2725.79410083186,2740.38368903557,2768.8001872617
26,2662.67318524613,2684.55710804848,2722.11789939492,2725.70350054995,2740.29764547799,2768.66879349788
27,2662.67329101184,2684.56291676206,2722.00118239695,2725.5785857432,2740.17362855271,2768.48736836219
28,2662.67338670543,2684.58159149182,2721.8848817596,2725.45103341669,2740.05830650264,2768.2925547464
29,2662.67346508938,2684.58009380241,2721.77693983245,2725.32684801537,2739.96166614895,2768.10037929375
30,2662.67354981402,2684.56332317384,2721.66130878836,2725.19192905771,2739.85798926831,2767.88307356576
31,2662.67352702954,2684.57529799977,2721.63297946927,2725.14934069111,2739.84116610109,2767.79926676888
32,2662.67317551765,2684.58380262702,2721.61141787365,2725.12684165387,2739.81746447501,2767.77430707284
33,2662.67284928657,2684.59856616358,2721.60714909175,2725.12215896939,2739.81968613756,2767.77476497671
34,2662.67252454828,2684.61555426335,2721.64324621548,2725.1562859274,2739.85538809304,2767.80758464443
35,2662.67217056368,2684.61723275925,2721.62884208927,2725.14287288482,2739.84988303254,2767.80331294378
36,2662.67180056944,2684.61998927921,2721.61489773959,2725.12750688072,2739.83515981957,2767.78870490639
37,2662.67145891268,2684.64217097282,2721.66035389108,2725.17211240645,2739.89146855341,2767.84399272067
38,2662.67108588244,2684.64696682228,2721.60849984567,2725.11542564513,2739.84269154953,2767.78343505815
39,2662.67073871327,2684.67168605389,2721.60904227165,2725.08846156002,2739.86249800472,2767.52542106582
40,2662.67038582643,2684.66453410322,2721.61345488608,2725.09361331525,2739.86841841518,2767.52187033872
41,2662.67002501638,2684.6762181976,2721.59670313318,2725.07654700004,2739.85627284043,2767.50182115626
42,2662.66964892148,2684.69574019825,2721.6413042462,2725.12242761794,2739.90052275065,2767.54236743755
43,2662.66927697395,2684.6901550195,2721.61629319782,2725.09826521208,2739.89177915897,2767.51457653312
44,2662.66896375434,2684.71226562353,2721.68720887366,2725.16944056951,2739.9556369758,2767.57793994568
45,2662.66858808569,2684.73113716771,2721.62749454921,2725.1098141358,2739.90458134836,2767.51383818978
46,2662.66821279969,2684.73443837038,2721.63999001273,2725.12330912298,2739.921171017,2767.51921268221
47,2662.66786196094,2684.73404709893,2721.63116494417,2725.11493529374,2739.91792869964,2767.50917000391
48,2662.66750181114,2684.76599518405,2721.70026695886,2725.18405338597,2739.9847388984,2767.57095542764
49,2662.66712101496,2684.76687527272,2721.66397094253,2725.1482185997,2739.95998607993,2767.53076247631
50,2662.66664346272,2684.7809230573,2721.67092347837,2725.15595838645,2739.96854645835,2767.53377568479
51,2662.66620875545,2684.77826350687,2721.68788269102,2725.17351810058,2739.99030393085,2767.54731782932
52,2662.6657332667,2684.80962037575,2721.71080475323,2725.19771414799,2740.01913206617,2767.55767624503
53,2662.66624483612,2684.8005724078,2721.68611303319,2725.1716608091,2739.99224864145,2767.52943815465
54,2662.66886937872,2684.7646322424,2721.63827012002,2725.11582277459,2739.91596710031,2767.4832308338
55,2662.67165385595,2684.70501359922,2721.51969949356,2724.98928080556,2739.77842035082,2767.37852794236
56,2662.67469901335,2684.63334709428,2721.46354542268,2724.92461665006,2739.69915464213,2767.32299931545
57,2662.67794960686,2684.56195389225,2721.34612902508,2724.79722669364,2739.54815578121,2767.2086525772
58,2662.68151395908,2684.47093391843,2721.24914465122,2724.69075632751,2739.42675064617,2767.1190759844
59,2662.68543222701,2684.38312487761,2721.1850138519,2724.61634349958,2739.33315385075,2767.05850196812
60,2662.68978491667,2684.25615542895,2721.03191067005,2724.45064820841,2739.14181052432,2766.91344003048
61,2662.69465336712,2684.1159449197,2720.88978888324,2724.29582079679,2738.95262036891,2766.77692694125
62,2662.70017062072,2683.93766062964,2720.72287343685,2724.11372948708,2738.74938570952,2766.60824075889
63,2662.70650960107,2683.7141259501,2720.57715292645,2723.95386254087,2738.56032203374,2766.47080456205
64,2662.71388314871,2683.46278430788,2720.37627487137,2723.73533859466,2738.30468439647,2766.26667665984
65,2662.72263861908,2683.15439169858,2720.21187065699,2723.55334653783,2738.08048708134,2766.09291900369
66,2662.73323415335,2682.75177059094,2719.94618138796,2723.26790329857,2737.75209188948,2765.812117281
