"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2657.4028643622,2683.79846391968,2707.88295096766,2712.20469368988,2744.6034986014,2761.03693451979
2,2657.40301308948,2683.78762827353,2707.95632479649,2712.27581328064,2744.65854757549,2761.06226673455
3,2657.40314636679,2683.78564579782,2707.89347559357,2712.21492121751,2744.59730177982,2761.01709625519
4,2657.40328004788,2683.77748996068,2707.89882974581,2712.22065709955,2744.61714809758,2761.02281057032
5,2657.40343134218,2683.78571152265,2707.96251223692,2712.28404789364,2744.67942426135,2761.06603304049
6,2657.40358990254,2683.78877500057,2707.90315634111,2712.22514834564,2744.62722780598,2761.0502781794
7,2657.40375703947,2683.78754621556,2707.92806029381,2712.24812557238,2744.6359607816,2761.05785941576
8,2657.40392292164,2683.78572878224,2707.97283728239,2712.29536387849,2744.67152553048,2761.06395676259
9,2657.40409978672,2683.78973348939,2707.91915893393,2712.24367201014,2744.62016151074,2761.02813613668
10,2657.40426789793,2683.78815924891,2707.92119950925,2712.24266597872,2744.62394248438,2761.03800028799
11,2657.4044366811,2683.7844560615,2707.93275832993,2712.25518841045,2744.63143592234,2761.03864464409
12,2657.40460808801,2683.79117026051,2707.97435668248,2712.29807198759,2744.67610952702,2761.07342046716
13,2657.40477246386,2683.78954305189,2707.9706655051,2712.2951009492,2744.65749167938,2761.06472059005
14,2657.40497243934,2683.78142161022,2707.91939630024,2712.2428308265,2744.6121999073,2761.02960428824
15,2657.40517440878,2683.78632268439,2707.93453473346,2712.26106373403,2744.64725806291,2761.05900725277
16,2657.40537722452,2683.79055231096,2707.95166779697,2712.2778307782,2744.65100028709,2761.06735734621
17,2657.40558340086,2683.78704303355,2707.92719728791,2712.25093527378,2744.63077922669,2761.05346338267
18,2657.40581313494,2683.79998252669,2707.9338207673,2712.26133931683,2744.62391534886,2761.06442201723
19,2657.406046747,2683.82001464942,2707.98192443042,2712.30756511452,2744.66607813513,2761.09598845768
20,2657.4062766754,2683.83016908104,2707.95323190035,2712.28259013119,2744.62710351749,2761.08082698024
21,2657.40649205298,2683.84666951461,2707.91133792743,2712.23986951124,2744.5617662324,2761.05006400129
22,2657.40672533192,2683.86988699676,2707.04757127307,2711.31724425399,2743.8906213484,2760.4703940478
23,2657.40695077864,2683.90383266012,2707.0716883097,2711.34140183882,2743.87605527059,2760.50866810354
24,2657.40716949431,2683.90578026316,2707.1018505035,2711.37106592569,2743.85982695569,2760.50414723994
25,2657.40739191919,2683.91990444096,2707.12106762371,2711.39327849654,2743.82868310779,2760.51099761121
26,2657.40762238531,2683.90565104426,2707.15189198133,2711.42325855749,2743.83673275307,2762.10436575123
27,2657.40785181315,2683.95084755575,2707.1333599301,2711.40471088094,2743.74938797257,2761.99034353559
28,2657.40808703104,2684.00633777193,2707.12182641707,2711.38980047164,2742.16966603652,2759.8956848211
29,2657.40829629804,2682.52864789953,2707.20206318839,2711.48550947854,2742.21255767496,2758.9482750674
30,2657.40853191733,2682.58274664308,2707.26721379447,2711.56641965306,2742.22617878477,2758.93486028853
31,2657.40876038989,2682.61500515905,2707.2914003007,2711.589017018,2742.23402849662,2758.93569864339
32,2657.40900721389,2682.61484554427,2707.3002703619,2711.6038212419,2742.25738660458,2758.95253345981
33,2657.40923798097,2682.60957613333,2707.29346746854,2711.59955399154,2742.26028031526,2758.93456911879
34,2657.4095067625,2682.61441452286,2707.3116539823,2711.6177488835,2742.26327192976,2758.94468934071
35,2657.40975790525,2682.61161052997,2707.11609009817,2711.36879983809,2742.22400724339,2758.84345358586
36,2657.41002208212,2682.61260101093,2707.11211793648,2711.36433058693,2742.21550715379,2758.83845288647
37,2657.41027207928,2682.61061372681,2707.11096411116,2711.36478376778,2742.21583554849,2758.82473212077
38,2657.41053881083,2682.60640585006,2707.11945455001,2711.37557555138,2742.23070213815,2758.84671254676
39,2657.41080622382,2682.61025656478,2707.13688912931,2711.39312722054,2742.25046129001,2758.85428033068
40,2657.41106200116,2682.61072321592,2707.15792249911,2711.4146995867,2742.27493800617,2758.88172029656
41,2657.41133306862,2682.6132344282,2707.16603876593,2711.4233515765,2742.27408012349,2758.87463307807
42,2657.41158919456,2682.61120839861,2707.16202096055,2711.41954063566,2742.27388258023,2758.87106064243
43,2657.41185598908,2682.61201649355,2707.18795060881,2711.44663035307,2742.29744211423,2758.88441741919
44,2657.41212142181,2682.61176357145,2707.17973436531,2711.43941616272,2742.30221871992,2758.88644166219
