"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
"79",40,2657.55442125941,2673.53250103889,2710.95771343112,2719.91130042275,2735.46139184354,2751.22515295155
"80",40,2657.55442125941,2673.53250103889,2710.95771343112,2719.91130042275,2735.46139184354,2751.22515295155
"81",41,2657.55454046825,2673.5323910205,2710.86462081042,2719.80255294405,2735.35824094219,2751.12753675145
"82",41,2657.55454046825,2673.5323910205,2710.86462081042,2719.80255294405,2735.35824094219,2751.12753675145
"83",42,2657.55468929524,2673.5302637397,2710.82347496732,2719.75613270124,2735.31143937562,2751.16559227284
"84",42,2657.55468929524,2673.5302637397,2710.82347496732,2719.75613270124,2735.31143937562,2751.16559227284
"85",43,2657.55479536025,2673.53435811725,2710.77301547232,2719.70698685043,2735.26180814358,2751.18273685448
"86",43,2657.55479536025,2673.53435811725,2710.77301547232,2719.70698685043,2735.26180814358,2751.18273685448
"87",44,2657.55493258336,2673.532040507,2710.67548693661,2719.6047746514,2735.15778304235,2751.16278532719
"88",44,2657.55493258336,2673.532040507,2710.67548693661,2719.6047746514,2735.15778304235,2751.16278532719
"89",45,2657.55507406375,2673.53294318849,2710.58388086631,2719.51447570714,2735.06454178794,2751.07517180862
"90",45,2657.55507406375,2673.53294318849,2710.58388086631,2719.51447570714,2735.06454178794,2751.07517180862
"91",46,2657.55519243978,2673.5330153461,2710.44557868672,2719.37969321,2734.92663553116,2750.94255155632
"92",46,2657.55519243978,2673.5330153461,2710.44557868672,2719.37969321,2734.92663553116,2750.94255155632
"93",47,2657.5553207749,2673.53019717858,2710.33283199771,2719.26518938904,2734.80922647595,2750.81870197155
"94",47,2657.5553207749,2673.53019717858,2710.33283199771,2719.26518938904,2734.80922647595,2750.81870197155
"95",48,2657.55546873178,2673.53122132881,2710.14890139493,2719.08732632938,2734.62618883905,2750.59059115987
"96",48,2657.55546873178,2673.53122132881,2710.14890139493,2719.08732632938,2734.62618883905,2750.59059115987
"97",49,2657.5555877402,2673.52953813755,2710.02880015417,2718.97005117069,2734.50574781131,2750.45170207628
"98",49,2657.5555877402,2673.52953813755,2710.02880015417,2718.97005117069,2734.50574781131,2750.45170207628
"99",50,2657.55573119478,2673.53093300944,2710.02573207336,2718.97309520263,2734.50864484402,2750.45162119373
"100",50,2657.55573119478,2673.53093300944,2710.02573207336,2718.97309520263,2734.50864484402,2750.45162119373
"101",51,2657.55586189222,2673.53592076965,2710.00254494921,2718.96097620747,2734.49728076073,2750.43991000942
"102",51,2657.55586189222,2673.53592076965,2710.00254494921,2718.96097620747,2734.49728076073,2750.43991000942
"103",52,2657.55605847035,2673.53137657062,2710.00545842828,2718.95779900874,2734.49196221951,2750.45366521625
"104",52,2657.55605847035,2673.53137657062,2710.00545842828,2718.95779900874,2734.49196221951,2750.45366521625
"105",53,2657.55630353368,2673.53593001019,2709.98127596235,2718.94394641335,2734.47322453603,2750.43717322534
"106",53,2657.55630353368,2673.53593001019,2709.98127596235,2718.94394641335,2734.47322453603,2750.43717322534
"107",54,2657.55660907049,2673.55401527699,2709.90712829714,2718.92020676981,2734.44906671652,2750.50088869142
"108",54,2657.55660907049,2673.55401527699,2709.90712829714,2718.92020676981,2734.44906671652,2750.50088869142
"109",55,2657.55689269647,2673.57464885352,2709.8540157629,2718.91608389094,2734.44361271347,2750.60907899265
"110",55,2657.55689269647,2673.57464885352,2709.8540157629,2718.91608389094,2734.44361271347,2750.60907899265
"111",56,2657.55712314366,2673.59494049211,2709.79968542182,2718.91067873091,2734.43548101981,2750.69228121503
"112",56,2657.55712314366,2673.59494049211,2709.79968542182,2718.91067873091,2734.43548101981,2750.69228121503
"113",57,2657.55731695271,2673.61522151127,2709.78777241449,2718.94396889793,2734.46776489276,2750.80667264519
"114",57,2657.55731695271,2673.61522151127,2709.78777241449,2718.94396889793,2734.46776489276,2750.80667264519
"115",58,2657.55745115155,2673.63797236752,2709.80906187314,2719.00576147386,2734.52627234784,2750.979843452
"116",58,2657.55745115155,2673.63797236752,2709.80906187314,2719.00576147386,2734.52627234784,2750.979843452
"117",59,2657.5575157507,2673.65968011989,2709.79058136815,2719.03047203147,2734.54564024405,2751.09996534494
"118",59,2657.5575157507,2673.65968011989,2709.79058136815,2719.03047203147,2734.54564024405,2751.09996534494
"119",60,2657.5575115754,2673.6800088656,2709.82767848273,2719.10153219475,2734.61065346903,2751.28513761486
"120",60,2657.5575115754,2673.6800088656,2709.82767848273,2719.10153219475,2734.61065346903,2751.28513761486
"121",61,2657.55740282999,2673.70297670804,2709.90082619838,2719.20520281227,2734.7097574991,2751.53045416872
"122",61,2657.55740282999,2673.70297670804,2709.90082619838,2719.20520281227,2734.7097574991,2751.53045416872
"123",62,2657.55716345915,2673.72675153385,2709.99427244965,2719.32197278264,2734.8152489104,2751.71508703365
"124",62,2657.55716345915,2673.72675153385,2709.99427244965,2719.32197278264,2734.8152489104,2751.71508703365
"125",63,2657.55678501063,2673.75084254581,2710.11590162344,2719.46061589304,2734.94050497643,2751.97844888554
"126",63,2657.55678501063,2673.75084254581,2710.11590162344,2719.46061589304,2734.94050497643,2751.97844888554
"127",64,2657.55620194903,2673.77323222094,2710.26898420283,2719.62154629532,2735.08650012196,2752.26042509127
"128",64,2657.55620194903,2673.77323222094,2710.26898420283,2719.62154629532,2735.08650012196,2752.26042509127
"129",65,2657.55535129325,2673.79748873948,2710.42768808514,2719.78208199822,2735.22934410504,2752.51711068894
"130",65,2657.55535129325,2673.79748873948,2710.42768808514,2719.78208199822,2735.22934410504,2752.51711068894
"131",66,2657.55414906661,2673.81790087802,2710.64599402724,2719.98997456203,2735.41603595133,2752.85089698435
"132",66,2657.55414906661,2673.81790087802,2710.64599402724,2719.98997456203,2735.41603595133,2752.85089698435
"133",67,2657.5524584967,2673.83965412818,2710.8998105263,2720.22203285978,2735.62371326085,2753.19241280256
"134",67,2657.5524584967,2673.83965412818,2710.8998105263,2720.22203285978,2735.62371326085,2753.19241280256
"135",68,2657.54960191565,2673.86972798437,2711.15318948027,2720.44732697811,2735.81597025072,2753.53201991181
"136",68,2657.54960191565,2673.86972798437,2711.15318948027,2720.44732697811,2735.81597025072,2753.53201991181
"137",69,2657.54322112912,2673.91812505628,2711.48850440075,2720.73134195653,2736.04706241103,2753.9262716968
"138",69,2657.54322112912,2673.91812505628,2711.48850440075,2720.73134195653,2736.04706241103,2753.9262716968
"139",70,2657.53380220094,2673.96871604738,2711.99871491973,2721.18460481397,2736.4482184879,2754.44962444296
"140",70,2657.53380220094,2673.96871604738,2711.99871491973,2721.18460481397,2736.4482184879,2754.44962444296
"141",71,2657.51849393346,2674.00872941239,2712.52414422204,2721.63205994673,2736.84090252447,2754.92711524655
"142",71,2657.51849393346,2674.00872941239,2712.52414422204,2721.63205994673,2736.84090252447,2754.92711524655
"143",72,2657.48678540155,2674.02532629861,2712.98023657785,2721.98672877043,2737.12892594833,2755.2627279726
"144",72,2657.48678540155,2674.02532629861,2712.98023657785,2721.98672877043,2737.12892594833,2755.2627279726
"145",73,2657.36439150687,2673.91859539732,2713.31607384919,2722.14094598917,2737.14037067693,2755.4902021216
"146",73,2657.36439150687,2673.91859539732,2713.31607384919,2722.14094598917,2737.14037067693,2755.4902021216
"147",74,2656.56707553331,2672.85406254192,2711.55680609752,2719.2981526833,2732.76781874519,2752.61482243823
"148",74,2656.56707553331,2672.85406254192,2711.55680609752,2719.2981526833,2732.76781874519,2752.61482243823
"149",75,2656.55783998368,2672.83925572351,2711.5691447896,2719.28641716466,2732.76095805208,2752.56590124597
"150",75,2656.55783998368,2672.83925572351,2711.5691447896,2719.28641716466,2732.76095805208,2752.56590124597
"151",76,2656.54863572933,2672.82646378247,2711.57098195894,2719.26186105774,2732.7436800606,2752.54490364582
"152",76,2656.54863572933,2672.82646378247,2711.57098195894,2719.26186105774,2732.7436800606,2752.54490364582
"153",77,2656.53948296715,2672.80622875508,2711.56111397013,2719.22568908811,2732.70970259219,2752.49759520778
"154",77,2656.53948296715,2672.80622875508,2711.56111397013,2719.22568908811,2732.70970259219,2752.49759520778
"155",78,2656.53044516958,2672.78577726299,2711.54712979416,2719.18712258704,2732.67232441046,2752.43284983764
"156",78,2656.53044516958,2672.78577726299,2711.54712979416,2719.18712258704,2732.67232441046,2752.43284983764
"157",79,2656.5209577426,2672.77350691584,2711.56588472809,2719.17341505851,2732.66911980324,2752.46774925971
"158",79,2656.5209577426,2672.77350691584,2711.56588472809,2719.17341505851,2732.66911980324,2752.46774925971
"159",80,2656.51106308165,2672.75723466329,2711.53525858125,2719.11399364608,2732.60816014027,2752.37343548007
"160",80,2656.51106308165,2672.75723466329,2711.53525858125,2719.11399364608,2732.60816014027,2752.37343548007
"161",81,2656.50141885595,2672.74991331507,2711.57995868727,2719.11609534036,2732.61738432967,2752.41075531534
"162",81,2656.50141885595,2672.74991331507,2711.57995868727,2719.11609534036,2732.61738432967,2752.41075531534
"163",82,2656.49212036044,2672.7353860913,2711.57980452644,2719.08159937133,2732.58178587306,2752.37339190235
"164",82,2656.49212036044,2672.7353860913,2711.57980452644,2719.08159937133,2732.58178587306,2752.37339190235
"165",83,2656.48324305993,2672.7180866496,2711.56613257704,2719.03313122377,2732.54000368956,2752.36789755578
"166",83,2656.48324305993,2672.7180866496,2711.56613257704,2719.03313122377,2732.54000368956,2752.36789755578
"167",84,2656.47490112261,2672.6997988662,2711.53450368068,2718.96614242118,2732.46911999725,2752.29062500774
"168",84,2656.47490112261,2672.6997988662,2711.53450368068,2718.96614242118,2732.46911999725,2752.29062500774
"169",85,2656.46720385279,2672.68952054025,2711.55832275953,2718.94786501698,2732.45034210399,2752.30216467802
"170",85,2656.46720385279,2672.68952054025,2711.55832275953,2718.94786501698,2732.45034210399,2752.30216467802
"171",86,2656.4602611658,2672.68035145979,2711.56570204651,2718.91622885101,2732.41500038066,2752.2889927727
"172",86,2656.4602611658,2672.68035145979,2711.56570204651,2718.91622885101,2732.41500038066,2752.2889927727
"173",87,2656.4542594035,2672.66026359382,2711.51253141735,2718.82905907658,2732.32924331153,2752.2512932788
"174",87,2656.4542594035,2672.66026359382,2711.51253141735,2718.82905907658,2732.32924331153,2752.2512932788
"175",88,2656.44935640578,2672.64880489873,2711.5321740519,2718.80328692595,2732.29946553823,2752.28011418925
"176",88,2656.44935640578,2672.64880489873,2711.5321740519,2718.80328692595,2732.29946553823,2752.28011418925
"177",89,2656.44575027398,2672.63954546507,2711.53952235583,2718.76779486458,2732.24917556787,2752.22555927661
"178",89,2656.44575027398,2672.63954546507,2711.53952235583,2718.76779486458,2732.24917556787,2752.22555927661
"179",90,2656.44367374656,2672.62691608433,2711.51097527108,2718.69935651456,2732.17475229765,2752.19905779425
"180",90,2656.44367374656,2672.62691608433,2711.51097527108,2718.69935651456,2732.17475229765,2752.19905779425
"181",91,2656.44338531471,2672.6131141427,2711.46843207429,2718.61888340862,2732.08920740262,2752.16636187257
"182",91,2656.44338531471,2672.6131141427,2711.46843207429,2718.61888340862,2732.08920740262,2752.16636187257
"183",92,2656.44517330747,2672.60733986496,2711.47728897735,2718.58375819053,2732.03970595112,2751.11103327714
"184",92,2656.44517330747,2672.60733986496,2711.47728897735,2718.58375819053,2732.03970595112,2751.11103327714
"185",93,2656.44935733121,2672.60002294434,2711.45337061509,2718.5179173715,2731.95600648676,2751.07158635869
"186",93,2656.44935733121,2672.60002294434,2711.45337061509,2718.5179173715,2731.95600648676,2751.07158635869
"187",94,2656.4563155925,2672.60658396405,2711.47351685188,2718.49084241652,2731.90080283708,2751.05067978592
"188",94,2656.4563155925,2672.60658396405,2711.47351685188,2718.49084241652,2731.90080283708,2751.05067978592
"189",95,2656.46648758334,2672.60788243025,2711.47190088141,2718.43942342767,2731.82481393533,2751.11527238493
"190",95,2656.46648758334,2672.60788243025,2711.47190088141,2718.43942342767,2731.82481393533,2751.11527238493
"191",96,2656.48029400884,2672.60999368649,2711.44306805324,2718.3682537847,2731.72563669798,2751.10104735083
"192",96,2656.48029400884,2672.60999368649,2711.44306805324,2718.3682537847,2731.72563669798,2751.10104735083
"193",97,2656.49826260912,2672.62123856595,2711.41761413368,2718.30134213691,2731.61962051739,2751.04980575176
"194",97,2656.49826260912,2672.62123856595,2711.41761413368,2718.30134213691,2731.61962051739,2751.04980575176
"195",98,2656.52092073434,2672.64335499844,2711.40448869662,2718.24511743261,2731.52303246317,2751.09202827873
"196",98,2656.52092073434,2672.64335499844,2711.40448869662,2718.24511743261,2731.52303246317,2751.09202827873
"197",99,2656.54888596851,2672.67759241791,2711.41170908278,2718.20043747258,2731.41904186576,2751.15430582596
"198",99,2656.54888596851,2672.67759241791,2711.41170908278,2718.20043747258,2731.41904186576,2751.15430582596
"199",100,2656.58277529688,2672.71206843338,2711.32286205459,2718.06812683289,2731.2087368523,2750.82112456792
"200",100,2656.58277529688,2672.71206843338,2711.32286205459,2718.06812683289,2731.2087368523,2750.82112456792
"201",101,2656.62322049311,2672.76082249065,2707.42428742379,2714.24973902824,2727.119600733,2747.45695714838
"202",101,2656.62322049311,2672.76082249065,2707.42428742379,2714.24973902824,2727.119600733,2747.45695714838
"203",102,2656.67093685045,2672.8297484431,2707.34892316415,2714.14397774494,2726.88594651451,2747.36236134981
"204",102,2656.67093685045,2672.8297484431,2707.34892316415,2714.14397774494,2726.88594651451,2747.36236134981
"205",103,2656.72469889394,2672.94294820687,2707.51570162105,2714.23220634175,2726.99387759442,2744.79853981698
"206",103,2656.72469889394,2672.94294820687,2707.51570162105,2714.23220634175,2726.99387759442,2744.79853981698
"207",104,2656.78304133191,2673.11498276504,2707.60566824539,2714.26968108431,2726.97906908749,2744.61677790091
"208",104,2656.78304133191,2673.11498276504,2707.60566824539,2714.26968108431,2726.97906908749,2744.61677790091
"209",105,2656.84815403025,2673.29797855699,2707.71915240492,2714.34416035402,2726.97907669731,2744.38368036556
"210",105,2656.84815403025,2673.29797855699,2707.71915240492,2714.34416035402,2726.97907669731,2744.38368036556
"211",106,2656.91922990036,2673.49478434426,2707.85241390419,2714.46538227633,2727.00996047199,2744.16382031646
"212",106,2656.91922990036,2673.49478434426,2707.85241390419,2714.46538227633,2727.00996047199,2744.16382031646
"213",107,2656.99484822441,2673.70690828441,2708.03273487377,2714.65395076318,2727.06700580159,2743.94749655017
"214",107,2656.99484822441,2673.70690828441,2708.03273487377,2714.65395076318,2727.06700580159,2743.94749655017
"215",108,2657.07287680595,2673.93330130283,2708.21324895166,2714.87335480359,2727.12545395572,2743.79679731801
"216",108,2657.07287680595,2673.93330130283,2708.21324895166,2714.87335480359,2727.12545395572,2743.79679731801
"217",109,2657.15080466812,2674.16826463502,2708.36594074604,2715.0988160186,2727.1647399774,2743.46071986153
"218",109,2657.15080466812,2674.16826463502,2708.36594074604,2715.0988160186,2727.1647399774,2743.46071986153
"219",110,2657.22563771768,2674.4222265569,2708.54182286823,2715.37596188629,2727.23731094226,2743.21651688488
"220",110,2657.22563771768,2674.4222265569,2708.54182286823,2715.37596188629,2727.23731094226,2743.21651688488
"221",111,2657.29450834598,2674.67409841543,2708.69554622592,2715.66676118242,2727.33069298761,2743.0670548197
"222",111,2657.29450834598,2674.67409841543,2708.69554622592,2715.66676118242,2727.33069298761,2743.0670548197
"223",112,2657.35494416777,2674.91813537807,2708.83551155683,2715.97074418349,2727.45074613226,2743.41417787399
"224",112,2657.35494416777,2674.91813537807,2708.83551155683,2715.97074418349,2727.45074613226,2743.41417787399
"225",113,2657.4051681299,2675.12991087887,2706.95374975982,2714.3645122463,2725.31844801045,2740.78638319919
"226",113,2657.4051681299,2675.12991087887,2706.95374975982,2714.3645122463,2725.31844801045,2740.78638319919
"227",114,2657.44416564061,2675.33210477564,2707.16452554546,2714.79989610096,2725.67071136678,2740.8004080263
"228",114,2657.44416564061,2675.33210477564,2707.16452554546,2714.79989610096,2725.67071136678,2740.8004080263
"229",115,2657.47183461287,2675.42357916637,2706.83676568164,2714.43121445801,2725.29802137364,2739.46383705328
"230",115,2657.47183461287,2675.42357916637,2706.83676568164,2714.43121445801,2725.29802137364,2739.46383705328
"231",116,2657.2858138695,2675.26765855436,2706.56675673493,2714.17801640809,2725.9508082421,2739.31922645011
"232",116,2657.2858138695,2675.26765855436,2706.56675673493,2714.17801640809,2725.9508082421,2739.31922645011
"233",117,2657.04389865539,2675.09046692742,2706.43124761574,2713.88233285045,2725.58705120113,2739.26285943555
"234",117,2657.04389865539,2675.09046692742,2706.43124761574,2713.88233285045,2725.58705120113,2739.26285943555
"235",118,2656.91009609533,2675.0024371023,2706.12093333324,2713.50775014647,2725.1446693009,2738.21376871678
"236",118,2656.91009609533,2675.0024371023,2706.12093333324,2713.50775014647,2725.1446693009,2738.21376871678
"237",119,2656.93765200537,2675.02128702589,2705.78340329473,2713.18843800393,2724.8033160366,2737.54291206388
"238",119,2656.93765200537,2675.02128702589,2705.78340329473,2713.18843800393,2724.8033160366,2737.54291206388
"239",120,2656.97345801513,2675.04449409088,2705.75147058201,2713.16994402243,2724.78459264103,2737.43921114845
"240",120,2656.97345801513,2675.04449409088,2705.75147058201,2713.16994402243,2724.78459264103,2737.43921114845
"241",121,2657.0126837709,2675.06379936359,2705.75836815016,2713.17860376769,2724.79557811417,2737.27281009493
"242",121,2657.0126837709,2675.06379936359,2705.75836815016,2713.17860376769,2724.79557811417,2737.27281009493
"243",122,2657.05569339825,2675.08562192263,2705.76470300455,2713.21006758347,2724.81342659159,2737.32148688167
"244",122,2657.05569339825,2675.08562192263,2705.76470300455,2713.21006758347,2724.81342659159,2737.32148688167
"245",123,2657.10272970182,2675.1026967983,2705.78753527515,2713.24177851747,2724.84480878527,2737.45174051023
"246",123,2657.10272970182,2675.1026967983,2705.78753527515,2713.24177851747,2724.84480878527,2737.45174051023
"247",124,2657.15417286607,2675.1189611608,2705.8161676734,2713.27899929514,2724.87705852533,2737.53818916036
"248",124,2657.15417286607,2675.1189611608,2705.8161676734,2713.27899929514,2724.87705852533,2737.53818916036
"249",125,2657.21233669839,2675.1414366466,2705.8722568602,2713.3539528779,2724.93888507367,2737.72726644179
"250",125,2657.21233669839,2675.1414366466,2705.8722568602,2713.3539528779,2724.93888507367,2737.72726644179
"251",126,2657.28071142607,2675.16099058954,2705.91753675424,2713.4016782561,2724.98162633561,2737.87299544976
"252",126,2657.28071142607,2675.16099058954,2705.91753675424,2713.4016782561,2724.98162633561,2737.87299544976
"253",127,2657.35549474052,2675.1700763352,2705.87468193041,2713.32301105895,2724.93730758453,2737.95879924679
"254",127,2657.35549474052,2675.1700763352,2705.87468193041,2713.32301105895,2724.93730758453,2737.95879924679
"255",128,2657.43679616202,2675.20105972494,2705.92328830063,2713.38243803152,2724.98309407656,2738.18686493627
"256",128,2657.43679616202,2675.20105972494,2705.92328830063,2713.38243803152,2724.98309407656,2738.18686493627
"257",129,2657.52416122381,2675.23299321938,2706.01802126209,2713.48357087777,2725.07158442919,2738.39148785308
"258",129,2657.52416122381,2675.23299321938,2706.01802126209,2713.48357087777,2725.07158442919,2738.39148785308
"259",130,2657.61680457721,2675.26923760342,2705.98780233738,2713.42514740228,2725.03632414716,2738.40096187673
"260",130,2657.61680457721,2675.26923760342,2705.98780233738,2713.42514740228,2725.03632414716,2738.40096187673
"261",131,2657.6774190981,2675.35381019748,2706.18240696939,2713.6028630544,2725.20016971223,2738.87520095567
