"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2651.93266167183,2690.465542019,2721.65791989375,2727.47684293472,2745.45635462273,2767.58442296803
1,2651.93266167183,2690.465542019,2721.65791989375,2727.47684293472,2745.45635462273,2767.58442296803
2,2651.93283961155,2690.466127907,2721.66424819231,2727.48222912096,2745.47276043014,2767.59878745108
2,2651.93283961155,2690.466127907,2721.66424819231,2727.48222912096,2745.47276043014,2767.59878745108
3,2651.93301080399,2690.46877893513,2721.67089636141,2727.48730394613,2745.46612733831,2767.60638834083
3,2651.93301080399,2690.46877893513,2721.67089636141,2727.48730394613,2745.46612733831,2767.60638834083
4,2651.93318813788,2690.4701178964,2721.70243843513,2727.51710510912,2745.48214766842,2767.62123636083
4,2651.93318813788,2690.4701178964,2721.70243843513,2727.51710510912,2745.48214766842,2767.62123636083
5,2651.93336483069,2690.47025699851,2721.71728943073,2727.53069408355,2745.48620169598,2767.64485060045
5,2651.93336483069,2690.47025699851,2721.71728943073,2727.53069408355,2745.48620169598,2767.64485060045
6,2651.93356844171,2690.47421781366,2721.73165247699,2727.54361280786,2745.49546208619,2767.64160355664
6,2651.93356844171,2690.47421781366,2721.73165247699,2727.54361280786,2745.49546208619,2767.64160355664
7,2651.93378567849,2690.47557821655,2721.75211886957,2727.56208160609,2745.50162852237,2767.64846965969
7,2651.93378567849,2690.47557821655,2721.75211886957,2727.56208160609,2745.50162852237,2767.64846965969
8,2651.93399084813,2690.47293478987,2721.76187771844,2727.5699085853,2745.50584778917,2767.66575661518
8,2651.93399084813,2690.47293478987,2721.76187771844,2727.5699085853,2745.50584778917,2767.66575661518
9,2651.93421275135,2690.47442240388,2721.79066388471,2727.59733177118,2745.5229317924,2767.68646584113
9,2651.93421275135,2690.47442240388,2721.79066388471,2727.59733177118,2745.5229317924,2767.68646584113
10,2651.93442776618,2690.48050116665,2721.80840931401,2727.61298408439,2745.52573463952,2767.6938028703
10,2651.93442776618,2690.48050116665,2721.80840931401,2727.61298408439,2745.52573463952,2767.6938028703
11,2651.93464047225,2690.47325673406,2721.82035881348,2727.62368400705,2745.54158566214,2767.71136870045
11,2651.93464047225,2690.47325673406,2721.82035881348,2727.62368400705,2745.54158566214,2767.71136870045
12,2651.93486854889,2690.48324679086,2721.8624838999,2727.66445015853,2745.56745926151,2767.73806733325
12,2651.93486854889,2690.48324679086,2721.8624838999,2727.66445015853,2745.56745926151,2767.73806733325
13,2651.93508073886,2690.48836145612,2721.87367365327,2727.67408240123,2745.56319577473,2767.74032921197
13,2651.93508073886,2690.48836145612,2721.87367365327,2727.67408240123,2745.56319577473,2767.74032921197
14,2651.93531896725,2690.48517230798,2721.89302800448,2727.69111913718,2745.5836663736,2767.76155136354
