"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2657.05640076001,2673.923509007,2693.49298275704,2697.71809583577,2713.84501208979,2728.05432353148
1,2657.05640076001,2673.923509007,2693.49298275704,2697.71809583577,2713.84501208979,2728.05432353148
2,2657.05643591946,2673.9132936234,2693.47340050998,2697.69784110072,2713.82452679555,2728.02510771888
2,2657.05643591946,2673.9132936234,2693.47340050998,2697.69784110072,2713.82452679555,2728.02510771888
3,2657.05646732585,2673.90838269227,2693.47313060052,2697.69760419097,2713.82445586674,2728.02070823674
3,2657.05646732585,2673.90838269227,2693.47313060052,2697.69760419097,2713.82445586674,2728.02070823674
4,2657.05650814262,2673.88815546079,2693.43952741993,2697.66351840026,2713.78585262447,2727.97122891766
4,2657.05650814262,2673.88815546079,2693.43952741993,2697.66351840026,2713.78585262447,2727.97122891766
5,2657.05653895649,2673.89999230419,2693.45496095386,2697.67827676706,2713.79872273731,2727.98581743453
5,2657.05653895649,2673.89999230419,2693.45496095386,2697.67827676706,2713.79872273731,2727.98581743453
6,2657.05656907453,2673.91561529658,2693.46148171302,2697.68464322217,2713.80581952095,2727.98755680729
6,2657.05656907453,2673.91561529658,2693.46148171302,2697.68464322217,2713.80581952095,2727.98755680729
7,2657.05661883931,2673.91974941233,2693.45218528553,2697.67520448363,2713.79364525585,2727.98661011938
7,2657.05661883931,2673.91974941233,2693.45218528553,2697.67520448363,2713.79364525585,2727.98661011938
8,2657.05666401311,2673.88920099105,2693.42696346188,2697.65032311742,2713.7686824005,2727.95032737237
8,2657.05666401311,2673.88920099105,2693.42696346188,2697.65032311742,2713.7686824005,2727.95032737237
9,2657.05670227451,2673.90023776773,2693.42502079808,2697.64778503162,2713.76569097943,2727.95343596274
9,2657.05670227451,2673.90023776773,2693.42502079808,2697.64778503162,2713.76569097943,2727.95343596274
10,2657.05673862679,2673.95044191785,2693.45682187528,2697.67956873498,2713.79691237053,2727.98443192769
10,2657.05673862679,2673.95044191785,2693.45682187528,2697.67956873498,2713.79691237053,2727.98443192769
11,2657.05678781395,2673.93479785274,2693.42722663076,2697.65004746569,2713.76475713855,2727.93993767806
11,2657.05678781395,2673.93479785274,2693.42722663076,2697.65004746569,2713.76475713855,2727.93993767806
12,2657.05682375305,2673.92345316038,2693.43371094085,2697.65630517033,2713.77142130682,2727.95035935468
12,2657.05682375305,2673.92345316038,2693.43371094085,2697.65630517033,2713.77142130682,2727.95035935468
13,2657.05687378021,2673.93852774723,2693.41883416862,2697.64137198775,2713.75134550619,2727.9291935945
13,2657.05687378021,2673.93852774723,2693.41883416862,2697.64137198775,2713.75134550619,2727.9291935945
14,2657.05692612215,2673.92191018692,2693.4052756455,2697.62742399737,2713.73814832286,2727.91489173749
14,2657.05692612215,2673.92191018692,2693.4052756455,2697.62742399737,2713.73814832286,2727.91489173749
15,2657.05697169929,2673.93348369662,2693.41613539499,2697.63803324252,2713.74489337409,2727.91758887805
15,2657.05697169929,2673.93348369662,2693.41613539499,2697.63803324252,2713.74489337409,2727.91758887805
16,2657.0570285612,2673.93434928819,2693.40227453306,2697.62426896694,2713.73255439433,2727.90584873835
16,2657.0570285612,2673.93434928819,2693.40227453306,2697.62426896694,2713.73255439433,2727.90584873835
