"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2655.69002295251,2686.64337411583,2728.85941298035,2738.86297882637,2758.26305973267,2784.33301345325
1,2655.69002295251,2686.64337411583,2728.85941298035,2738.86297882637,2758.26305973267,2784.33301345325
2,2655.68997960822,2686.64111154067,2728.93738863127,2738.94017528304,2758.3285785679,2784.40022476673
2,2655.68997960822,2686.64111154067,2728.93738863127,2738.94017528304,2758.3285785679,2784.40022476673
3,2655.69000126881,2686.63741647398,2728.92688306994,2738.9255781246,2758.30412216547,2784.37751100673
3,2655.69000126881,2686.63741647398,2728.92688306994,2738.9255781246,2758.30412216547,2784.37751100673
4,2655.69001551849,2686.6433409234,2728.91583542405,2738.91771169554,2758.32789932941,2784.39708392465
4,2655.69001551849,2686.6433409234,2728.91583542405,2738.91771169554,2758.32789932941,2784.39708392465
5,2655.69000285016,2686.64505456346,2728.96630823247,2738.96282951003,2758.33907770492,2784.4044701589
5,2655.69000285016,2686.64505456346,2728.96630823247,2738.96282951003,2758.33907770492,2784.4044701589
6,2655.69001128727,2686.63846810286,2728.95437841644,2738.94983919141,2758.34036612589,2784.40155360548
6,2655.69001128727,2686.63846810286,2728.95437841644,2738.94983919141,2758.34036612589,2784.40155360548
7,2655.68999007531,2686.63518306937,2728.95169748132,2738.94815730851,2758.33126282793,2784.39942503395
7,2655.68999007531,2686.63518306937,2728.95169748132,2738.94815730851,2758.33126282793,2784.39942503395
8,2655.6899879909,2686.64369468651,2728.94841593551,2738.94184513046,2758.32210201658,2784.38715113902
8,2655.6899879909,2686.64369468651,2728.94841593551,2738.94184513046,2758.32210201658,2784.38715113902
9,2655.68998541025,2686.64714926372,2728.97769401341,2738.96779819734,2758.34121477552,2784.40065433668
9,2655.68998541025,2686.64714926372,2728.97769401341,2738.96779819734,2758.34121477552,2784.40065433668
10,2655.68998931301,2686.6434014622,2728.98654790163,2738.97396558175,2758.35659685928,2784.41655552276
10,2655.68998931301,2686.6434014622,2728.98654790163,2738.97396558175,2758.35659685928,2784.41655552276
11,2655.68997518823,2686.64957666969,2729.00488660699,2738.98729031955,2758.36236470566,2784.42662851507
11,2655.68997518823,2686.64957666969,2729.00488660699,2738.98729031955,2758.36236470566,2784.42662851507
12,2655.68998418249,2686.64670167447,2728.98111760052,2738.9644290337,2758.33262008727,2784.39791892585
12,2655.68998418249,2686.64670167447,2728.98111760052,2738.9644290337,2758.33262008727,2784.39791892585
13,2655.6899739916,2686.64204685738,2728.98849233009,2738.96965232746,2758.34409972987,2784.40942563733
13,2655.6899739916,2686.64204685738,2728.98849233009,2738.96965232746,2758.34409972987,2784.40942563733
14,2655.68996857889,2686.64762563399,2729.00133794337,2738.98125874638,2758.35517319824,2784.41350884152
14,2655.68996857889,2686.64762563399,2729.00133794337,2738.98125874638,2758.35517319824,2784.41350884152
15,2655.6899705645,2686.64667171566,2729.00369216184,2738.98210029801,2758.36133970787,2784.4223206756
15,2655.6899705645,2686.64667171566,2729.00369216184,2738.98210029801,2758.36133970787,2784.4223206756
16,2655.6899574858,2686.6528187426,2729.04849669233,2739.02155250112,2758.39547576499,2784.45119031051
16,2655.6899574858,2686.6528187426,2729.04849669233,2739.02155250112,2758.39547576499,2784.45119031051
17,2655.68994906289,2686.64813020177,2729.02555687205,2739.00477263451,2758.38931462565,2784.43737947188
17,2655.68994906289,2686.64813020177,2729.02555687205,2739.00477263451,2758.38931462565,2784.43737947188
18,2655.6899531925,2686.65280383721,2728.99767677088,2738.9627459317,2758.35187668768,2784.40451717555
18,2655.6899531925,2686.65280383721,2728.99767677088,2738.9627459317,2758.35187668768,2784.40451717555
19,2655.68994153402,2686.66881180948,2728.93124519248,2738.89258524907,2758.28064540084,2784.32739070315
19,2655.68994153402,2686.66881180948,2728.93124519248,2738.89258524907,2758.28064540084,2784.32739070315
20,2655.68989881201,2686.66934559333,2728.88890091485,2738.84469196151,2758.23734035816,2784.2797537742
20,2655.68989881201,2686.66934559333,2728.88890091485,2738.84469196151,2758.23734035816,2784.2797537742
21,2655.68992793672,2686.68565809533,2728.83504692908,2738.7831144444,2758.18114074984,2784.20755830082
21,2655.68992793672,2686.68565809533,2728.83504692908,2738.7831144444,2758.18114074984,2784.20755830082
22,2655.6899200025,2686.6900547133,2728.80600707902,2738.74314959622,2758.13811186131,2784.16671659572
22,2655.6899200025,2686.6900547133,2728.80600707902,2738.74314959622,2758.13811186131,2784.16671659572
23,2655.68987507539,2686.70146887444,2728.75051618495,2738.67745525039,2758.0750901214,2784.0980429832
23,2655.68987507539,2686.70146887444,2728.75051618495,2738.67745525039,2758.0750901214,2784.0980429832
24,2655.68991267253,2686.71555697542,2728.65663936603,2738.58062424095,2757.99122858525,2784.00712621404
24,2655.68991267253,2686.71555697542,2728.65663936603,2738.58062424095,2757.99122858525,2784.00712621404
25,2655.68986594743,2686.72347327038,2728.62997818571,2738.54633946368,2757.96880797883,2783.96767551789
25,2655.68986594743,2686.72347327038,2728.62997818571,2738.54633946368,2757.96880797883,2783.96767551789
26,2655.68985718478,2686.72104013881,2728.50941952518,2738.41951942507,2757.84899714155,2783.84841659897
26,2655.68985718478,2686.72104013881,2728.50941952518,2738.41951942507,2757.84899714155,2783.84841659897
27,2655.68988446816,2686.73866725325,2728.46993465851,2738.37147546592,2757.78959530761,2783.78252728662
27,2655.68988446816,2686.73866725325,2728.46993465851,2738.37147546592,2757.78959530761,2783.78252728662
28,2655.68985238393,2686.74097598786,2728.36733660662,2738.26470651514,2757.72036006577,2783.69045436971
28,2655.68985238393,2686.74097598786,2728.36733660662,2738.26470651514,2757.72036006577,2783.69045436971
29,2655.68982362771,2686.74429632034,2728.33601377615,2738.22427174524,2757.69138688734,2783.65416130728
29,2655.68982362771,2686.74429632034,2728.33601377615,2738.22427174524,2757.69138688734,2783.65416130728
30,2655.68982656038,2686.76618357453,2728.24445474255,2738.12661392459,2757.59653267276,2783.5551218502
30,2655.68982656038,2686.76618357453,2728.24445474255,2738.12661392459,2757.59653267276,2783.5551218502
31,2655.68981764398,2686.77450061647,2728.2372533497,2738.11226359317,2757.58144294739,2783.53512283235
31,2655.68981764398,2686.77450061647,2728.2372533497,2738.11226359317,2757.58144294739,2783.53512283235
32,2655.6897891332,2686.76907487682,2728.26209756919,2738.13518504468,2757.61766494383,2783.56110805199
32,2655.6897891332,2686.76907487682,2728.26209756919,2738.13518504468,2757.61766494383,2783.56110805199
33,2655.68977547644,2686.78210735969,2728.29086282285,2738.15944878811,2757.62846706046,2783.57537635237
33,2655.68977547644,2686.78210735969,2728.29086282285,2738.15944878811,2757.62846706046,2783.57537635237
