"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
"29",15,2651.19152427692,2679.83704247923,2702.34318575244,2703.46221641927,2714.17211464613,2725.30077092942
"30",15,2651.19152427692,2679.83704247923,2702.34318575244,2703.46221641927,2714.17211464613,2725.30077092942
"31",16,2651.19158602607,2679.84967589856,2702.36364388033,2703.48312125333,2714.19169058172,2725.31672488094
"32",16,2651.19158602607,2679.84967589856,2702.36364388033,2703.48312125333,2714.19169058172,2725.31672488094
"33",17,2651.19167198768,2679.83454339674,2702.34950343643,2703.46880727596,2714.18113271918,2725.30221541876
"34",17,2651.19167198768,2679.83454339674,2702.34950343643,2703.46880727596,2714.18113271918,2725.30221541876
"35",18,2651.19175190533,2679.84279567658,2702.38506556134,2703.50501082611,2714.2091376666,2725.30796886321
"36",18,2651.19175190533,2679.84279567658,2702.38506556134,2703.50501082611,2714.2091376666,2725.30796886321
"37",19,2651.19185876316,2679.81203497441,2702.38301264359,2703.50327744156,2714.2058285971,2725.2747837563
"38",19,2651.19185876316,2679.81203497441,2702.38301264359,2703.50327744156,2714.2058285971,2725.2747837563
"39",20,2651.19194498803,2679.80731014238,2702.36920248837,2703.4888944268,2714.18745158305,2725.22973222179
"40",20,2651.19194498803,2679.80731014238,2702.36920248837,2703.4888944268,2714.18745158305,2725.22973222179
"41",21,2651.19202828276,2679.82762001491,2702.41516634723,2703.53616864349,2714.23138620055,2725.23553175095
"42",21,2651.19202828276,2679.82762001491,2702.41516634723,2703.53616864349,2714.23138620055,2725.23553175095
"43",22,2651.19212107986,2679.79961334729,2702.40731902061,2703.52886910659,2714.21717917779,2725.18278037803
"44",22,2651.19212107986,2679.79961334729,2702.40731902061,2703.52886910659,2714.21717917779,2725.18278037803
"45",23,2651.19222480662,2679.81248393136,2702.46531892854,2703.58830047756,2714.27069552917,2725.18699068486
"46",23,2651.19222480662,2679.81248393136,2702.46531892854,2703.58830047756,2714.27069552917,2725.18699068486
"47",24,2651.19230456799,2679.82160417453,2702.41132296025,2703.5345788969,2714.22375044185,2725.09126668914
"48",24,2651.19230456799,2679.82160417453,2702.41132296025,2703.5345788969,2714.22375044185,2725.09126668914
"49",25,2651.19239819732,2679.78367270889,2702.35644175334,2703.47960039312,2714.19207712174,2724.94743391183
"50",25,2651.19239819732,2679.78367270889,2702.35644175334,2703.47960039312,2714.19207712174,2724.94743391183
"51",26,2651.19249968195,2679.7987431006,2702.39119608679,2703.51494985972,2714.20730108995,2724.94398821948
"52",26,2651.19249968195,2679.7987431006,2702.39119608679,2703.51494985972,2714.20730108995,2724.94398821948
"53",27,2651.1925857467,2679.77430503261,2702.2161913022,2703.33943818633,2714.05225033765,2724.76889205116
"54",27,2651.1925857467,2679.77430503261,2702.2161913022,2703.33943818633,2714.05225033765,2724.76889205116
"55",28,2651.19268146686,2679.81049117438,2701.12004961158,2702.22843016834,2712.99140924783,2723.7105421005
"56",28,2651.19268146686,2679.81049117438,2701.12004961158,2702.22843016834,2712.99140924783,2723.7105421005
"57",29,2651.19276692431,2677.99824742465,2700.34090986509,2701.4358731582,2712.60374961307,2723.41837723489
"58",29,2651.19276692431,2677.99824742465,2700.34090986509,2701.4358731582,2712.60374961307,2723.41837723489
"59",30,2651.19285883522,2677.92502049718,2700.28334228605,2701.37742616588,2712.56883375607,2723.38771636164
"60",30,2651.19285883522,2677.92502049718,2700.28334228605,2701.37742616588,2712.56883375607,2723.38771636164
"61",31,2651.19293439249,2677.88218153633,2700.24720828529,2701.34147042096,2712.52382729702,2723.33205286822
"62",31,2651.19293439249,2677.88218153633,2700.24720828529,2701.34147042096,2712.52382729702,2723.33205286822
"63",32,2651.19297841643,2677.87485541594,2700.23216106075,2701.32626307062,2712.33209922965,2722.87354914752
"64",32,2651.19297841643,2677.87485541594,2700.23216106075,2701.32626307062,2712.33209922965,2722.87354914752
"65",33,2651.19301076952,2677.86615445269,2700.20820258206,2701.30203599516,2712.30610538269,2722.83891306298
"66",33,2651.19301076952,2677.86615445269,2700.20820258206,2701.30203599516,2712.30610538269,2722.83891306298
"67",34,2651.19304736529,2677.87300540429,2700.21276790323,2701.30623347627,2712.30749338727,2722.83687098155
"68",34,2651.19304736529,2677.87300540429,2700.21276790323,2701.30623347627,2712.30749338727,2722.83687098155
"69",35,2651.19308462544,2677.88237061981,2700.22215075442,2701.31559242916,2712.31697979693,2722.83409672061
"70",35,2651.19308462544,2677.88237061981,2700.22215075442,2701.31559242916,2712.31697979693,2722.83409672061
"71",36,2651.19312763957,2677.86221655799,2700.19494795739,2701.28833482313,2712.28691934572,2722.80027284917
"72",36,2651.19312763957,2677.86221655799,2700.19494795739,2701.28833482313,2712.28691934572,2722.80027284917
"73",37,2651.19316766454,2677.87443722751,2700.20692009526,2701.29992280304,2712.29748757239,2722.80244393134
"74",37,2651.19316766454,2677.87443722751,2700.20692009526,2701.29992280304,2712.29748757239,2722.80244393134
"75",38,2651.19321005337,2677.86279306053,2700.18368939842,2701.27688871504,2712.27672111663,2722.77357509742
"76",38,2651.19321005337,2677.86279306053,2700.18368939842,2701.27688871504,2712.27672111663,2722.77357509742
"77",39,2651.19324525469,2677.86123054797,2700.18304633963,2701.27534829593,2712.2722589248,2722.76498504127
"78",39,2651.19324525469,2677.86123054797,2700.18304633963,2701.27534829593,2712.2722589248,2722.76498504127
"79",40,2651.19328290381,2677.87469211488,2700.1904911834,2701.28319284302,2712.28186738993,2722.76386611159
"80",40,2651.19328290381,2677.87469211488,2700.1904911834,2701.28319284302,2712.28186738993,2722.76386611159
"81",41,2651.19332482128,2677.86737966023,2700.17852908511,2701.27075222917,2712.26505707198,2722.74182183701
"82",41,2651.19332482128,2677.86737966023,2700.17852908511,2701.27075222917,2712.26505707198,2722.74182183701
"83",42,2651.19336691954,2677.85770626816,2700.16117237434,2701.25336345668,2712.24689834365,2722.71963067021
"84",42,2651.19336691954,2677.85770626816,2700.16117237434,2701.25336345668,2712.24689834365,2722.71963067021
"85",43,2651.19340725267,2677.85928991438,2700.16240490043,2701.25518844838,2712.24877849022,2722.71251977183
"86",43,2651.19340725267,2677.85928991438,2700.16240490043,2701.25518844838,2712.24877849022,2722.71251977183
"87",44,2651.19344844594,2677.84879833245,2700.14577104336,2701.23679621745,2712.22797153077,2722.68560111812
"88",44,2651.19344844594,2677.84879833245,2700.14577104336,2701.23679621745,2712.22797153077,2722.68560111812
"89",45,2651.19348669708,2677.87255210369,2700.17245582425,2701.26462225075,2712.2564260341,2722.70490088717
"90",45,2651.19348669708,2677.87255210369,2700.17245582425,2701.26462225075,2712.2564260341,2722.70490088717
"91",46,2651.19352684974,2677.86111168906,2700.15779971129,2701.24920305567,2712.23763912895,2722.68288971398
"92",46,2651.19352684974,2677.86111168906,2700.15779971129,2701.24920305567,2712.23763912895,2722.68288971398
"93",47,2651.19357207918,2677.84994882481,2700.14924122414,2701.2410108459,2712.23018856339,2722.66747928926
"94",47,2651.19357207918,2677.84994882481,2700.14924122414,2701.2410108459,2712.23018856339,2722.66747928926
"95",48,2651.19360363008,2677.86824392182,2700.15668794211,2701.2479374022,2712.23185516344,2722.66160215958
"96",48,2651.19360363008,2677.86824392182,2700.15668794211,2701.2479374022,2712.23185516344,2722.66160215958
"97",49,2651.1936458203,2677.83887088102,2700.11596058894,2701.20770365899,2712.19160370456,2722.6190011019
"98",49,2651.1936458203,2677.83887088102,2700.11596058894,2701.20770365899,2712.19160370456,2722.6190011019
"99",50,2651.19368677485,2677.83244622911,2700.11029285088,2701.20149514106,2712.18081515242,2722.60047801508
"100",50,2651.19368677485,2677.83244622911,2700.11029285088,2701.20149514106,2712.18081515242,2722.60047801508
"101",51,2651.19372023081,2677.82887752316,2700.10356964628,2701.19404857,2712.17732780311,2722.58721012762
"102",51,2651.19372023081,2677.82887752316,2700.10356964628,2701.19404857,2712.17732780311,2722.58721012762
"103",52,2651.19376057857,2677.83894605561,2700.1141029265,2701.20533538825,2712.18399099578,2722.58870887499
"104",52,2651.19376057857,2677.83894605561,2700.1141029265,2701.20533538825,2712.18399099578,2722.58870887499
"105",53,2651.19419389247,2677.83742223196,2700.08306476779,2701.17405445937,2712.1423047176,2722.54588681044
"106",53,2651.19419389247,2677.83742223196,2700.08306476779,2701.17405445937,2712.1423047176,2722.54588681044
"107",54,2651.19543282233,2677.84073356906,2700.03300033345,2701.12299730446,2712.07689567932,2722.47370900272
"108",54,2651.19543282233,2677.84073356906,2700.03300033345,2701.12299730446,2712.07689567932,2722.47370900272
"109",55,2651.19673263586,2677.8603724761,2700.01223128465,2701.10252271486,2712.03895147128,2722.44000822714
"110",55,2651.19673263586,2677.8603724761,2700.01223128465,2701.10252271486,2712.03895147128,2722.44000822714
"111",56,2651.19808145111,2677.89385602022,2700.01865148009,2701.10883215446,2712.02857209324,2722.43525474889
"112",56,2651.19808145111,2677.89385602022,2700.01865148009,2701.10883215446,2712.02857209324,2722.43525474889
"113",57,2651.19952213411,2677.90088508735,2699.99983798128,2701.09024497405,2711.98804407995,2722.40604255097
"114",57,2651.19952213411,2677.90088508735,2699.99983798128,2701.09024497405,2711.98804407995,2722.40604255097
"115",58,2651.20104350514,2677.92020467879,2699.9940186608,2701.08522339651,2711.96676799442,2722.3944178195
"116",58,2651.20104350514,2677.92020467879,2699.9940186608,2701.08522339651,2711.96676799442,2722.3944178195
"117",59,2651.20267335724,2677.92154145177,2699.97447328009,2701.06553021073,2711.93044236727,2722.36794953066
"118",59,2651.20267335724,2677.92154145177,2699.97447328009,2701.06553021073,2711.93044236727,2722.36794953066
"119",60,2651.20442582827,2677.94480914638,2699.97899960044,2701.07135221572,2711.91652869212,2722.36316719781
"120",60,2651.20442582827,2677.94480914638,2699.97899960044,2701.07135221572,2711.91652869212,2722.36316719781
"121",61,2651.20634053645,2677.95255605186,2699.96467860728,2701.05738825232,2711.88467355226,2722.342476277
"122",61,2651.20634053645,2677.95255605186,2699.96467860728,2701.05738825232,2711.88467355226,2722.342476277
"123",62,2651.20843217151,2678.00533057845,2700.01876375017,2701.11306395968,2711.92994884106,2722.39422236285
"124",62,2651.20843217151,2678.00533057845,2700.01876375017,2701.11306395968,2711.92994884106,2722.39422236285
"125",63,2651.21077558723,2678.03491753763,2700.03253161923,2701.12867111473,2711.93085965211,2722.40325332071
"126",63,2651.21077558723,2678.03491753763,2700.03253161923,2701.12867111473,2711.93085965211,2722.40325332071
"127",64,2651.21344246035,2678.03366154439,2700.01214348915,2701.10877660006,2711.89483974113,2722.37700145453
"128",64,2651.21344246035,2678.03366154439,2700.01214348915,2701.10877660006,2711.89483974113,2722.37700145453
"129",65,2651.21651331587,2678.0505159826,2700.02218261878,2701.12075159306,2711.89464187152,2722.38023606978
"130",65,2651.21651331587,2678.0505159826,2700.02218261878,2701.12075159306,2711.89464187152,2722.38023606978
"131",66,2651.22013254658,2678.09081896213,2700.05855230029,2701.15935835421,2711.92059250895,2722.41180339435
"132",66,2651.22013254658,2678.09081896213,2700.05855230029,2701.15935835421,2711.92059250895,2722.41180339435
"133",67,2651.22454298842,2678.09959017107,2700.06289047689,2701.16552793803,2711.9161740302,2722.41268778265
"134",67,2651.22454298842,2678.09959017107,2700.06289047689,2701.16552793803,2711.9161740302,2722.41268778265
"135",68,2651.23026399152,2678.13612646943,2700.09147356947,2701.19774562988,2711.9344295994,2722.43127294627
"136",68,2651.23026399152,2678.13612646943,2700.09147356947,2701.19774562988,2711.9344295994,2722.43127294627
"137",69,2651.23895840842,2678.13971540224,2700.09281342717,2701.20220424299,2711.92193403368,2722.41050765347
"138",69,2651.23895840842,2678.13971540224,2700.09281342717,2701.20220424299,2711.92193403368,2722.41050765347
"139",70,2651.25199618676,2678.1645596142,2700.11935077397,2701.2347683728,2711.94213797362,2722.41553647213
"140",70,2651.25199618676,2678.1645596142,2700.11935077397,2701.2347683728,2711.94213797362,2722.41553647213
"141",71,2651.27418117605,2676.88302784161,2698.75614198417,2699.84574608133,2710.40802562467,2720.95535902987
"142",71,2651.27418117605,2676.88302784161,2698.75614198417,2699.84574608133,2710.40802562467,2720.95535902987
"143",72,2651.32231412311,2676.8947428564,2698.75068754315,2699.85767175527,2710.40187752011,2720.94307272466
"144",72,2651.32231412311,2676.8947428564,2698.75068754315,2699.85767175527,2710.40187752011,2720.94307272466
"145",73,2651.51991436129,2676.94859805364,2698.78315668012,2699.95667213008,2710.48407612578,2721.0193209744
"146",73,2651.51991436129,2676.94859805364,2698.78315668012,2699.95667213008,2710.48407612578,2721.0193209744
"147",74,2653.12501986396,2677.39705410428,2699.02629236091,2700.38499150045,2711.0917827655,2721.63437822078
"148",74,2653.12501986396,2677.39705410428,2699.02629236091,2700.38499150045,2711.0917827655,2721.63437822078
"149",75,2653.14126228772,2677.38702640057,2699.00990229943,2700.37366479942,2711.06162800684,2721.58160732408
"150",75,2653.14126228772,2677.38702640057,2699.00990229943,2700.37366479942,2711.06162800684,2721.58160732408
"151",76,2653.15750006821,2677.37307613616,2698.99389141692,2700.36263944725,2711.03248376706,2721.53007342471
"152",76,2653.15750006821,2677.37307613616,2698.99389141692,2700.36263944725,2711.03248376706,2721.53007342471
"153",77,2653.17379410276,2677.36102103109,2698.97672939739,2700.3507919444,2711.00029302062,2721.4703741614
"154",77,2653.17379410276,2677.36102103109,2698.97672939739,2700.3507919444,2711.00029302062,2721.4703741614
"155",78,2653.18997881549,2677.346316504,2698.96061372611,2700.34059177421,2710.97141545073,2721.40994520026
"156",78,2653.18997881549,2677.346316504,2698.96061372611,2700.34059177421,2710.97141545073,2721.40994520026
"157",79,2653.20795128417,2677.33190832819,2698.94320905514,2700.32864649078,2710.93764145947,2721.34744557715
"158",79,2653.20795128417,2677.33190832819,2698.94320905514,2700.32864649078,2710.93764145947,2721.34744557715
"159",80,2653.22781663226,2677.31883035241,2698.92901806975,2700.31953422109,2710.90373039746,2721.27449844208
"160",80,2653.22781663226,2677.31883035241,2698.92901806975,2700.31953422109,2710.90373039746,2721.27449844208
"161",81,2653.24762593783,2677.30370318921,2698.91468771677,2700.31008847157,2710.8684736782,2721.21127942523
"162",81,2653.24762593783,2677.30370318921,2698.91468771677,2700.31008847157,2710.8684736782,2721.21127942523
"163",82,2653.26708189602,2677.29215564301,2698.90130643309,2700.30203578095,2710.8358479461,2721.13703319603
"164",82,2653.26708189602,2677.29215564301,2698.90130643309,2700.30203578095,2710.8358479461,2721.13703319603
"165",83,2653.28619205516,2677.27929899594,2698.88668712046,2700.29258784089,2710.79934268049,2721.06359398949
"166",83,2653.28619205516,2677.27929899594,2698.88668712046,2700.29258784089,2710.79934268049,2721.06359398949
"167",84,2653.30470155419,2677.26833002498,2698.87337240793,2700.28328060426,2710.7606059761,2720.9851307555
"168",84,2653.30470155419,2677.26833002498,2698.87337240793,2700.28328060426,2710.7606059761,2720.9851307555
"169",85,2653.32247796671,2677.26055823331,2698.86159554859,2700.27541314553,2710.7257234659,2720.90843731865
"170",85,2653.32247796671,2677.26055823331,2698.86159554859,2700.27541314553,2710.7257234659,2720.90843731865
"171",86,2653.33943026485,2677.25467424488,2698.85154506619,2700.26930092887,2710.69174691208,2720.82798994724
"172",86,2653.33943026485,2677.25467424488,2698.85154506619,2700.26930092887,2710.69174691208,2720.82798994724
"173",87,2653.35518521394,2677.24834518057,2698.836568457,2700.25804424831,2710.65112921857,2720.74028109703
"174",87,2653.35518521394,2677.24834518057,2698.836568457,2700.25804424831,2710.65112921857,2720.74028109703
"175",88,2653.36941105482,2677.24610603447,2698.82859073732,2700.25191205954,2710.61380311886,2720.65593653467
"176",88,2653.36941105482,2677.24610603447,2698.82859073732,2700.25191205954,2710.61380311886,2720.65593653467
"177",89,2653.38205061654,2677.24887659027,2698.81807903031,2700.24235182473,2710.57500311947,2720.56588921753
"178",89,2653.38205061654,2677.24887659027,2698.81807903031,2700.24235182473,2710.57500311947,2720.56588921753
"179",90,2653.39261510544,2677.25616794145,2698.80825997475,2700.23357526871,2710.5349185722,2720.47527118631
"180",90,2653.39261510544,2677.25616794145,2698.80825997475,2700.23357526871,2710.5349185722,2720.47527118631
"181",91,2653.40069623216,2677.2679734737,2698.80000446914,2700.22448715144,2710.4954797166,2720.37666961049
"182",91,2653.40069623216,2677.2679734737,2698.80000446914,2700.22448715144,2710.4954797166,2720.37666961049
"183",92,2653.40584433895,2677.28487243021,2698.78822989745,2700.21018932489,2710.45168951233,2720.27503170264
"184",92,2653.40584433895,2677.28487243021,2698.78822989745,2700.21018932489,2710.45168951233,2720.27503170264
"185",93,2653.4076543342,2677.31028296337,2698.77456628173,2700.19329734144,2710.40812696327,2720.1647257443
"186",93,2653.4076543342,2677.31028296337,2698.77456628173,2700.19329734144,2710.40812696327,2720.1647257443
"187",94,2653.40557830481,2677.34093838979,2698.76476149733,2700.17774463138,2710.3637925144,2720.05843111802
"188",94,2653.40557830481,2677.34093838979,2698.76476149733,2700.17774463138,2710.3637925144,2720.05843111802
"189",95,2653.39901433716,2677.37688232664,2698.75486687669,2700.16001265206,2710.32004872379,2719.95069317218
"190",95,2653.39901433716,2677.37688232664,2698.75486687669,2700.16001265206,2710.32004872379,2719.95069317218
"191",96,2653.38728700234,2677.42800638616,2698.74617051993,2700.14002238169,2710.27716357899,2719.8375226302
"192",96,2653.38728700234,2677.42800638616,2698.74617051993,2700.14002238169,2710.27716357899,2719.8375226302
"193",97,2653.36979786444,2677.48689871901,2698.73549129891,2700.11568724665,2710.23418590185,2719.71483825452
"194",97,2653.36979786444,2677.48689871901,2698.73549129891,2700.11568724665,2710.23418590185,2719.71483825452
"195",98,2653.34584486582,2677.55171949812,2698.72231794181,2700.08515751384,2710.18601264026,2719.58179847116
"196",98,2653.34584486582,2677.55171949812,2698.72231794181,2700.08515751384,2710.18601264026,2719.58179847116
"197",99,2653.31471673416,2677.63069581275,2698.71803471303,2700.06040163507,2710.14418032932,2719.45759035049
"198",99,2653.31471673416,2677.63069581275,2698.71803471303,2700.06040163507,2710.14418032932,2719.45759035049
"199",100,2653.27574192692,2677.7099464776,2698.71118129079,2700.02816815772,2710.10114263109,2719.32825649593
"200",100,2653.27574192692,2677.7099464776,2698.71118129079,2700.02816815772,2710.10114263109,2719.32825649593
"201",101,2653.22819159517,2677.81237732943,2698.68703410327,2699.97134336822,2710.0322916723,2719.16523655521
"202",101,2653.22819159517,2677.81237732943,2698.68703410327,2699.97134336822,2710.0322916723,2719.16523655521
"203",102,2653.17151743288,2677.90979967206,2698.61015326018,2699.85562251741,2709.8980694727,2718.6412056732
"204",102,2653.17151743288,2677.90979967206,2698.61015326018,2699.85562251741,2709.8980694727,2718.6412056732
"205",103,2653.0980812003,2677.94369386901,2697.80683021892,2698.98872203507,2709.45366208011,2718.27590245715
"206",103,2653.0980812003,2677.94369386901,2697.80683021892,2698.98872203507,2709.45366208011,2718.27590245715
"207",104,2652.99327814741,2677.87239075196,2697.78353091534,2698.86396300967,2709.31925142285,2717.98953529212
"208",104,2652.99327814741,2677.87239075196,2697.78353091534,2698.86396300967,2709.31925142285,2717.98953529212
"209",105,2652.86323450546,2677.79482603112,2697.75492130126,2698.732471137,2709.1980187688,2717.72083163033
"210",105,2652.86323450546,2677.79482603112,2697.75492130126,2698.732471137,2709.1980187688,2717.72083163033
"211",106,2652.71030224165,2677.71770677609,2697.73294707103,2698.6121537191,2709.1100425356,2717.29072064577
"212",106,2652.71030224165,2677.71770677609,2697.73294707103,2698.6121537191,2709.1100425356,2717.29072064577
"213",107,2652.53848859073,2677.62898057714,2697.71108264202,2698.4989639117,2709.0542379377,2717.10486331592
"214",107,2652.53848859073,2677.62898057714,2697.71108264202,2698.4989639117,2709.0542379377,2717.10486331592
"215",108,2652.35298429416,2677.53174045731,2697.68076694623,2698.38781844243,2709.03975881705,2716.96059780806
"216",108,2652.35298429416,2677.53174045731,2697.68076694623,2698.38781844243,2709.03975881705,2716.96059780806
"217",109,2652.15982931923,2677.43861848841,2697.65854019248,2698.29627233188,2709.0647079438,2716.86562518761
"218",109,2652.15982931923,2677.43861848841,2697.65854019248,2698.29627233188,2709.0647079438,2716.86562518761
"219",110,2651.96510560192,2677.34162253936,2697.50502071375,2698.06124032431,2709.01296382746,2716.74990353406
"220",110,2651.96510560192,2677.34162253936,2697.50502071375,2698.06124032431,2709.01296382746,2716.74990353406
"221",111,2651.77446601437,2677.22191679934,2697.47124211658,2697.98340466216,2709.09768117271,2716.76478829818
"222",111,2651.77446601437,2677.22191679934,2697.47124211658,2697.98340466216,2709.09768117271,2716.76478829818
"223",112,2651.59276780479,2677.14364908804,2697.45458865342,2697.93427459156,2709.20756941426,2716.83770012956
"224",112,2651.59276780479,2677.14364908804,2697.45458865342,2697.93427459156,2709.20756941426,2716.83770012956
"225",113,2651.42355287204,2677.06029574308,2698.80922657963,2699.40406577501,2710.39880623039,2717.81871560839
"226",113,2651.42355287204,2677.06029574308,2698.80922657963,2699.40406577501,2710.39880623039,2717.81871560839
"227",114,2651.26915904986,2676.85865972389,2698.9764618606,2699.57584065915,2710.59655141621,2717.78655144629
"228",114,2651.26915904986,2676.85865972389,2698.9764618606,2699.57584065915,2710.59655141621,2717.78655144629
"229",115,2651.13081263929,2674.11393938669,2697.37749237537,2697.81192688995,2709.31012137642,2716.18030260472
"230",115,2651.13081263929,2674.11393938669,2697.37749237537,2697.81192688995,2709.31012137642,2716.18030260472
"231",116,2650.98700250598,2672.92418750432,2697.37101214952,2697.8018529644,2709.6495238631,2716.2404043891
"232",116,2650.98700250598,2672.92418750432,2697.37101214952,2697.8018529644,2709.6495238631,2716.2404043891
"233",117,2650.87636235807,2672.9070405859,2697.47625860108,2697.91986812411,2710.544682776,2717.1559861332
"234",117,2650.87636235807,2672.9070405859,2697.47625860108,2697.91986812411,2710.544682776,2717.1559861332
"235",118,2650.80987072657,2672.92719978381,2697.33120853694,2697.77601370942,2710.63093608397,2717.22157315006
"236",118,2650.80987072657,2672.92719978381,2697.33120853694,2697.77601370942,2710.63093608397,2717.22157315006
"237",119,2650.81111493999,2672.91587332707,2697.26421776444,2697.70696231216,2710.50561038394,2717.08659804027
"238",119,2650.81111493999,2672.91587332707,2697.26421776444,2697.70696231216,2710.50561038394,2717.08659804027
"239",120,2650.81451826573,2672.92501460266,2697.21014506886,2697.6510981388,2710.38177513026,2716.95819330328
"240",120,2650.81451826573,2672.92501460266,2697.21014506886,2697.6510981388,2710.38177513026,2716.95819330328
"241",121,2650.81787793682,2672.92136697297,2697.13379107894,2697.57265271532,2710.22774982642,2716.79605681546
"242",121,2650.81787793682,2672.92136697297,2697.13379107894,2697.57265271532,2710.22774982642,2716.79605681546
"243",122,2650.82116082432,2672.94021865655,2697.07967304841,2697.51672454706,2710.08314534958,2716.64838544819
"244",122,2650.82116082432,2672.94021865655,2697.07967304841,2697.51672454706,2710.08314534958,2716.64838544819
"245",123,2650.82426711894,2672.93443258658,2696.99226130168,2697.42707086832,2709.90984694149,2716.47133174374
"246",123,2650.82426711894,2672.93443258658,2696.99226130168,2697.42707086832,2709.90984694149,2716.47133174374
"247",124,2650.82714458172,2672.94691334788,2696.92246718318,2697.35529593567,2709.74286275654,2716.30397887583
"248",124,2650.82714458172,2672.94691334788,2696.92246718318,2697.35529593567,2709.74286275654,2716.30397887583
"249",125,2650.82984132091,2672.95267417671,2696.83436873997,2697.26521391183,2709.54918337938,2716.11625724412
"250",125,2650.82984132091,2672.95267417671,2696.83436873997,2697.26521391183,2709.54918337938,2716.11625724412
"251",126,2650.83232529386,2672.9611530134,2696.73168973296,2697.16069593429,2709.32130166042,2715.89365344866
"252",126,2650.83232529386,2672.9611530134,2696.73168973296,2697.16069593429,2709.32130166042,2715.89365344866
"253",127,2650.83404743824,2672.96621223648,2696.62185026444,2697.04898736721,2709.08761347423,2715.67482065602
"254",127,2650.83404743824,2672.96621223648,2696.62185026444,2697.04898736721,2709.08761347423,2715.67482065602
"255",128,2650.83476246621,2672.98216538634,2696.51023986208,2696.93632047534,2708.84167407192,2715.44932493009
"256",128,2650.83476246621,2672.98216538634,2696.51023986208,2696.93632047534,2708.84167407192,2715.44932493009
"257",129,2650.8340854325,2673.00873995531,2696.40688878059,2696.83297225902,2708.59792103525,2715.23667830325
"258",129,2650.8340854325,2673.00873995531,2696.40688878059,2696.83297225902,2708.59792103525,2715.23667830325
"259",130,2650.83163152472,2673.02918262367,2696.28354371571,2696.71011550483,2708.33737276915,2715.01038826803
"260",130,2650.83163152472,2673.02918262367,2696.28354371571,2696.71011550483,2708.33737276915,2715.01038826803
"261",131,2650.82496189041,2673.0313558324,2696.22804498669,2696.65609910818,2708.19278057849,2714.87647921944
